last,first,pos,num,comb,hits,oz_hits,nz_hits,dz_hits,p1_hits,p2_hits,p3_hits,ot_hits,5v5_hits,ev_hits,pp_hits,sh_hits,hits_taken,oz_hits_t,nz_hits_t,dz_hits_t,p1_hits_t,p2_hits_t,p3_hits_t,ot_hits_t,5v5_hits_t,ev_hits_t,pp_hits_t,sh_hits_t,g_hit_5_5v5,b_hit_5_5v5,g_hit_10_5v5,b_hit_10_5v5,g_hit_5_ev,b_hit_5_ev,g_hit_10_ev,b_hit_10_ev,g_hit_5_pp,b_hit_5_pp,g_hit_10_pp,b_hit_10_pp,g_hit_5_sh,b_hit_5_sh,g_hit_10_sh,b_hit_10_sh
JASKIN,DMITRIJ,R,23,DMITRIJ JASKIN,126.0,97.0,5.0,24.0,43.0,41.0,42.0,0.0,122.0,124.0,2.0,0.0,93.0,16.0,1.0,76.0,38.0,32.0,23.0,0.0,92.0,92.0,1.0,0.0,122.0,0.0,122.0,0.0,124.0,0.0,124.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
BROWN,J.T.,R,23,J.T. BROWN,103.0,82.0,2.0,19.0,37.0,36.0,29.0,1.0,94.0,96.0,0.0,7.0,133.0,20.0,2.0,111.0,46.0,35.0,52.0,0.0,125.0,126.0,0.0,7.0,94.0,0.0,94.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
MALONE,BRAD,C,24,BRAD MALONE,124.0,101.0,4.0,19.0,54.0,36.0,34.0,0.0,117.0,117.0,0.0,7.0,66.0,14.0,1.0,51.0,21.0,30.0,15.0,0.0,65.0,65.0,0.0,1.0,117.0,0.0,117.0,0.0,117.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
CHIPCHURA,KYLE,C,24,KYLE CHIPCHURA,73.0,62.0,2.0,9.0,36.0,18.0,19.0,0.0,73.0,73.0,0.0,0.0,87.0,26.0,0.0,61.0,34.0,29.0,24.0,0.0,84.0,84.0,0.0,3.0,73.0,0.0,73.0,0.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINDBERG,OSCAR,C,24,OSCAR LINDBERG,132.0,91.0,1.0,40.0,48.0,48.0,36.0,0.0,125.0,128.0,3.0,1.0,80.0,15.0,2.0,63.0,28.0,26.0,26.0,0.0,78.0,79.0,1.0,0.0,124.0,1.0,124.0,1.0,127.0,1.0,127.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
HOLLAND,PETER,C,24,PETER HOLLAND,78.0,58.0,3.0,17.0,29.0,25.0,24.0,0.0,72.0,73.0,5.0,0.0,69.0,16.0,2.0,51.0,28.0,25.0,16.0,0.0,60.0,61.0,8.0,0.0,72.0,0.0,72.0,0.0,73.0,0.0,73.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
HUNT,BRAD,D,24,BRAD HUNT,7.0,5.0,0.0,2.0,1.0,2.0,4.0,0.0,7.0,7.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TINORDI,JARRED,D,24,JARRED TINORDI,22.0,16.0,0.0,6.0,7.0,9.0,6.0,0.0,18.0,18.0,0.0,4.0,17.0,3.0,0.0,14.0,9.0,2.0,6.0,0.0,16.0,16.0,0.0,1.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
BENN,JORDIE,D,24,JORDIE BENN,90.0,70.0,1.0,19.0,36.0,28.0,26.0,0.0,81.0,81.0,0.0,9.0,98.0,18.0,3.0,77.0,41.0,34.0,23.0,0.0,90.0,92.0,0.0,6.0,81.0,0.0,80.0,1.0,81.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0
DUMBA,MATT,D,24,MATT DUMBA,83.0,66.0,1.0,16.0,32.0,28.0,22.0,1.0,76.0,77.0,6.0,0.0,90.0,17.0,2.0,71.0,38.0,24.0,27.0,1.0,84.0,85.0,4.0,1.0,76.0,0.0,76.0,0.0,77.0,0.0,77.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
DESPRES,SIMON,D,24,SIMON DESPRES,67.0,46.0,0.0,21.0,27.0,24.0,16.0,0.0,64.0,64.0,0.0,3.0,46.0,6.0,3.0,37.0,9.0,18.0,19.0,0.0,44.0,45.0,0.0,1.0,64.0,0.0,64.0,0.0,64.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
NYSTROM,ERIC,L,24,ERIC NYSTROM,92.0,69.0,4.0,19.0,38.0,26.0,28.0,0.0,90.0,90.0,0.0,2.0,42.0,4.0,2.0,36.0,20.0,11.0,11.0,0.0,39.0,40.0,0.0,2.0,90.0,0.0,89.0,1.0,90.0,0.0,89.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
DANAULT,PHILLIP,L,24,PHILLIP DANAULT,45.0,31.0,1.0,13.0,11.0,20.0,14.0,0.0,42.0,43.0,0.0,2.0,92.0,20.0,4.0,68.0,28.0,27.0,37.0,0.0,89.0,90.0,0.0,2.0,42.0,0.0,41.0,1.0,43.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
HUDLER,JIRI,R,24,JIRI HUDLER,28.0,24.0,0.0,4.0,8.0,14.0,6.0,0.0,26.0,26.0,2.0,0.0,33.0,4.0,0.0,29.0,10.0,16.0,7.0,0.0,25.0,26.0,7.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
READ,MATT,R,24,MATT READ,81.0,61.0,4.0,16.0,36.0,15.0,29.0,1.0,72.0,76.0,1.0,4.0,133.0,32.0,3.0,98.0,49.0,42.0,41.0,1.0,117.0,121.0,9.0,3.0,72.0,0.0,72.0,0.0,76.0,0.0,76.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0
CALLAHAN,RYAN,R,24,RYAN CALLAHAN,164.0,138.0,4.0,22.0,78.0,46.0,40.0,0.0,152.0,154.0,2.0,8.0,90.0,15.0,3.0,72.0,28.0,29.0,33.0,0.0,76.0,77.0,10.0,3.0,152.0,0.0,152.0,0.0,154.0,0.0,154.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0
HAMILTON,FREDDIE,C,25,FREDDIE HAMILTON,8.0,5.0,1.0,2.0,6.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALBOT,MAX,C,25,MAX TALBOT,66.0,51.0,0.0,15.0,27.0,21.0,18.0,0.0,65.0,65.0,0.0,1.0,58.0,11.0,3.0,44.0,18.0,19.0,21.0,0.0,58.0,58.0,0.0,0.0,65.0,0.0,65.0,0.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SANTORELLI,MIKE,C,25,MIKE SANTORELLI,28.0,21.0,1.0,6.0,11.0,10.0,7.0,0.0,28.0,28.0,0.0,0.0,66.0,21.0,1.0,44.0,28.0,22.0,16.0,0.0,64.0,65.0,1.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIGORENKO,MIKHAIL,C,25,MIKHAIL GRIGORENKO,23.0,16.0,0.0,7.0,6.0,10.0,7.0,0.0,23.0,23.0,0.0,0.0,73.0,14.0,4.0,55.0,35.0,20.0,17.0,1.0,67.0,69.0,4.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WHITE,RYAN,C,25,RYAN WHITE,208.0,156.0,10.0,42.0,74.0,63.0,71.0,0.0,186.0,188.0,10.0,10.0,105.0,28.0,1.0,76.0,41.0,34.0,30.0,0.0,97.0,98.0,6.0,1.0,186.0,0.0,186.0,0.0,188.0,0.0,188.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0
KARLSSON,WILLIAM,C,25,WILLIAM KARLSSON,40.0,30.0,1.0,9.0,14.0,14.0,10.0,2.0,36.0,38.0,0.0,2.0,73.0,12.0,2.0,59.0,32.0,21.0,20.0,0.0,72.0,72.0,0.0,1.0,36.0,0.0,36.0,0.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
COLAIACOVO,CARLO,D,25,CARLO COLAIACOVO,36.0,32.0,2.0,2.0,14.0,8.0,14.0,0.0,35.0,36.0,0.0,0.0,32.0,3.0,1.0,28.0,16.0,8.0,8.0,0.0,32.0,32.0,0.0,0.0,35.0,0.0,35.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUTLER,CHRIS,D,25,CHRIS BUTLER,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NURSE,DARNELL,D,25,DARNELL NURSE,160.0,127.0,4.0,29.0,63.0,51.0,46.0,0.0,155.0,156.0,1.0,3.0,99.0,23.0,3.0,73.0,40.0,29.0,29.0,1.0,95.0,97.0,0.0,2.0,155.0,0.0,155.0,0.0,156.0,0.0,156.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
BRODIN,JONAS,D,25,JONAS BRODIN,34.0,28.0,1.0,5.0,16.0,10.0,8.0,0.0,29.0,31.0,0.0,3.0,76.0,12.0,3.0,61.0,35.0,21.0,20.0,0.0,72.0,73.0,0.0,3.0,29.0,0.0,28.0,1.0,31.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
CARLE,MATTHEW,D,25,MATTHEW CARLE,30.0,21.0,1.0,8.0,12.0,12.0,6.0,0.0,27.0,28.0,0.0,2.0,72.0,14.0,1.0,57.0,24.0,29.0,19.0,0.0,70.0,72.0,0.0,0.0,27.0,0.0,27.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
GREEN,MIKE,D,25,MIKE GREEN,106.0,85.0,4.0,17.0,38.0,42.0,25.0,1.0,96.0,101.0,4.0,1.0,146.0,26.0,6.0,114.0,57.0,50.0,38.0,1.0,135.0,140.0,6.0,0.0,96.0,0.0,96.0,0.0,101.0,0.0,101.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
SAMUELSSON,PHILIP,D,25,PHILIP SAMUELSSON,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARKSTROM,JACOB,G,25,JACOB MARKSTROM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TERRY,CHRIS,L,25,CHRIS TERRY,82.0,59.0,5.0,18.0,26.0,35.0,21.0,0.0,81.0,81.0,1.0,0.0,82.0,14.0,6.0,62.0,23.0,31.0,28.0,0.0,79.0,80.0,1.0,1.0,81.0,0.0,81.0,0.0,81.0,0.0,81.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE LA ROSE,JACOB,L,25,JACOB DE LA ROSE,39.0,27.0,1.0,11.0,21.0,7.0,11.0,0.0,37.0,37.0,0.0,2.0,32.0,10.0,0.0,22.0,13.0,7.0,12.0,0.0,29.0,29.0,1.0,2.0,37.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
CHIMERA,JASON,L,25,JASON CHIMERA,103.0,72.0,3.0,28.0,40.0,37.0,26.0,0.0,100.0,101.0,1.0,1.0,79.0,16.0,1.0,62.0,34.0,23.0,22.0,0.0,68.0,70.0,5.0,4.0,100.0,0.0,100.0,0.0,101.0,0.0,101.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
CLUNE,RICH,L,25,RICH CLUNE,58.0,40.0,4.0,14.0,31.0,14.0,13.0,0.0,58.0,58.0,0.0,0.0,26.0,9.0,0.0,17.0,7.0,11.0,8.0,0.0,26.0,26.0,0.0,0.0,58.0,0.0,58.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STALBERG,VIKTOR,L,25,VIKTOR STALBERG,144.0,105.0,7.0,32.0,63.0,53.0,28.0,0.0,138.0,139.0,0.0,5.0,108.0,24.0,5.0,79.0,49.0,33.0,26.0,0.0,104.0,105.0,1.0,2.0,138.0,0.0,138.0,0.0,139.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
RITCHIE,BRETT,R,25,BRETT RITCHIE,30.0,26.0,0.0,4.0,11.0,12.0,7.0,0.0,30.0,30.0,0.0,0.0,11.0,2.0,0.0,9.0,3.0,4.0,4.0,0.0,10.0,10.0,1.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEIL,CHRIS,R,25,CHRIS NEIL,215.0,165.0,5.0,45.0,84.0,66.0,65.0,0.0,214.0,214.0,0.0,1.0,76.0,12.0,3.0,61.0,36.0,21.0,19.0,0.0,76.0,76.0,0.0,0.0,214.0,0.0,214.0,0.0,214.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
WINNIK,DANIEL,C,26,DANIEL WINNIK,53.0,40.0,0.0,13.0,20.0,17.0,16.0,0.0,52.0,52.0,0.0,1.0,121.0,26.0,1.0,94.0,39.0,43.0,39.0,0.0,111.0,113.0,0.0,8.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
STASTNY,PAUL,C,26,PAUL STASTNY,32.0,27.0,0.0,5.0,6.0,14.0,12.0,0.0,26.0,27.0,2.0,3.0,42.0,5.0,1.0,36.0,7.0,22.0,13.0,0.0,42.0,42.0,0.0,0.0,26.0,0.0,26.0,0.0,27.0,0.0,27.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0
PETRY,JEFF,D,26,JEFF PETRY,86.0,65.0,3.0,18.0,23.0,28.0,34.0,1.0,71.0,74.0,1.0,11.0,118.0,23.0,3.0,92.0,49.0,41.0,27.0,1.0,111.0,114.0,1.0,3.0,71.0,0.0,71.0,0.0,74.0,0.0,74.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0
LILES,JOHN-MICHAEL,D,26,JOHN-MICHAEL LILES,81.0,55.0,1.0,25.0,21.0,28.0,31.0,1.0,66.0,70.0,3.0,8.0,127.0,26.0,6.0,95.0,43.0,43.0,40.0,1.0,117.0,118.0,4.0,5.0,66.0,0.0,66.0,0.0,70.0,0.0,70.0,0.0,3.0,0.0,3.0,0.0,8.0,0.0,8.0,0.0
STONE,MICHAEL,D,26,MICHAEL STONE,137.0,100.0,3.0,34.0,58.0,38.0,39.0,2.0,118.0,125.0,3.0,9.0,151.0,31.0,3.0,117.0,67.0,48.0,36.0,0.0,135.0,137.0,8.0,6.0,118.0,0.0,118.0,0.0,125.0,0.0,125.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,9.0,0.0
WOTHERSPOON,TYLER,D,26,TYLER WOTHERSPOON,14.0,10.0,0.0,4.0,2.0,7.0,5.0,0.0,13.0,13.0,0.0,1.0,8.0,0.0,0.0,8.0,3.0,1.0,4.0,0.0,7.0,8.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
HAGELIN,CARL,L,26,CARL HAGELIN,84.0,62.0,1.0,21.0,33.0,29.0,21.0,1.0,79.0,81.0,0.0,3.0,109.0,22.0,4.0,83.0,47.0,34.0,27.0,1.0,101.0,103.0,3.0,3.0,79.0,0.0,79.0,0.0,81.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
MOULSON,MATT,L,26,MATT MOULSON,45.0,32.0,3.0,10.0,21.0,15.0,9.0,0.0,43.0,43.0,2.0,0.0,42.0,8.0,1.0,33.0,16.0,16.0,10.0,0.0,37.0,37.0,5.0,0.0,43.0,0.0,43.0,0.0,43.0,0.0,43.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PUEMPEL,MATT,L,26,MATT PUEMPEL,18.0,13.0,1.0,4.0,6.0,8.0,4.0,0.0,18.0,18.0,0.0,0.0,21.0,2.0,3.0,16.0,10.0,9.0,2.0,0.0,21.0,21.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELIAS,PATRIK,L,26,PATRIK ELIAS,10.0,9.0,0.0,1.0,3.0,4.0,3.0,0.0,9.0,9.0,1.0,0.0,18.0,2.0,0.0,16.0,6.0,5.0,7.0,0.0,15.0,15.0,3.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VANEK,THOMAS,L,26,THOMAS VANEK,18.0,16.0,0.0,2.0,9.0,4.0,5.0,0.0,15.0,18.0,0.0,0.0,28.0,3.0,1.0,24.0,13.0,5.0,10.0,0.0,21.0,23.0,5.0,0.0,15.0,0.0,15.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WHEELER,BLAKE,R,26,BLAKE WHEELER,92.0,76.0,2.0,14.0,32.0,32.0,27.0,1.0,82.0,85.0,3.0,4.0,101.0,17.0,1.0,83.0,37.0,29.0,35.0,0.0,81.0,85.0,13.0,3.0,82.0,0.0,82.0,0.0,85.0,0.0,85.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0
ETEM,EMERSON,R,26,EMERSON ETEM,87.0,69.0,3.0,15.0,40.0,21.0,26.0,0.0,86.0,86.0,1.0,0.0,103.0,23.0,4.0,76.0,42.0,36.0,25.0,0.0,102.0,102.0,0.0,1.0,86.0,0.0,86.0,0.0,86.0,0.0,86.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PAKARINEN,IIRO,R,26,IIRO PAKARINEN,152.0,123.0,7.0,22.0,66.0,57.0,29.0,0.0,148.0,148.0,1.0,3.0,81.0,17.0,1.0,63.0,38.0,19.0,24.0,0.0,81.0,81.0,0.0,0.0,148.0,0.0,148.0,0.0,148.0,0.0,148.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
JURCO,TOMAS,R,26,TOMAS JURCO,50.0,37.0,4.0,9.0,16.0,17.0,17.0,0.0,49.0,49.0,1.0,0.0,34.0,9.0,2.0,23.0,13.0,14.0,7.0,0.0,33.0,33.0,1.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GALCHENYUK,ALEX,C,27,ALEX GALCHENYUK,62.0,48.0,2.0,12.0,26.0,19.0,17.0,0.0,58.0,61.0,1.0,0.0,124.0,29.0,1.0,94.0,55.0,35.0,34.0,0.0,106.0,110.0,14.0,0.0,58.0,0.0,58.0,0.0,61.0,0.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LEE,ANDERS,C,27,ANDERS LEE,164.0,122.0,3.0,39.0,65.0,54.0,45.0,0.0,153.0,155.0,9.0,0.0,137.0,37.0,6.0,94.0,51.0,47.0,39.0,0.0,128.0,130.0,7.0,0.0,153.0,0.0,152.0,1.0,155.0,0.0,154.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
LAZAR,CURTIS,C,27,CURTIS LAZAR,118.0,85.0,5.0,28.0,51.0,39.0,28.0,0.0,111.0,111.0,3.0,4.0,113.0,20.0,2.0,91.0,48.0,36.0,28.0,1.0,103.0,106.0,4.0,3.0,111.0,0.0,111.0,0.0,111.0,0.0,111.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0
BJUGSTAD,NICK,C,27,NICK BJUGSTAD,87.0,69.0,0.0,18.0,36.0,20.0,31.0,0.0,81.0,82.0,5.0,0.0,58.0,9.0,3.0,46.0,18.0,20.0,20.0,0.0,50.0,52.0,6.0,0.0,80.0,1.0,80.0,1.0,81.0,1.0,81.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
DALPE,ZAC,C,27,ZAC DALPE,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARTINEZ,ALEC,D,27,ALEC MARTINEZ,164.0,134.0,3.0,27.0,68.0,52.0,43.0,1.0,138.0,140.0,2.0,22.0,137.0,19.0,7.0,111.0,59.0,39.0,37.0,2.0,126.0,131.0,1.0,5.0,137.0,1.0,137.0,1.0,139.0,1.0,139.0,1.0,2.0,0.0,2.0,0.0,22.0,0.0,22.0,0.0
PIETRANGELO,ALEX,D,27,ALEX PIETRANGELO,48.0,37.0,2.0,9.0,20.0,14.0,14.0,0.0,38.0,41.0,0.0,7.0,153.0,24.0,7.0,122.0,49.0,59.0,45.0,0.0,129.0,133.0,13.0,7.0,38.0,0.0,38.0,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
HUTTON,BEN,D,27,BEN HUTTON,42.0,31.0,1.0,10.0,15.0,13.0,13.0,1.0,38.0,39.0,1.0,2.0,107.0,18.0,1.0,88.0,46.0,43.0,18.0,0.0,101.0,102.0,3.0,2.0,38.0,0.0,38.0,0.0,39.0,0.0,39.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
HAMILTON,DOUGIE,D,27,DOUGIE HAMILTON,78.0,61.0,1.0,16.0,29.0,28.0,21.0,0.0,71.0,73.0,3.0,2.0,46.0,3.0,5.0,38.0,18.0,20.0,8.0,0.0,38.0,41.0,5.0,0.0,71.0,0.0,71.0,0.0,73.0,0.0,73.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0
FAULK,JUSTIN,D,27,JUSTIN FAULK,109.0,86.0,3.0,20.0,49.0,30.0,30.0,0.0,84.0,89.0,8.0,12.0,64.0,9.0,2.0,53.0,22.0,25.0,16.0,1.0,56.0,58.0,2.0,4.0,83.0,1.0,83.0,1.0,88.0,1.0,88.0,1.0,8.0,0.0,8.0,0.0,12.0,0.0,12.0,0.0
ALZNER,KARL,D,27,KARL ALZNER,135.0,102.0,2.0,31.0,47.0,43.0,44.0,1.0,102.0,112.0,0.0,23.0,154.0,35.0,5.0,114.0,57.0,62.0,35.0,0.0,149.0,151.0,1.0,2.0,102.0,0.0,102.0,0.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0
QUINCEY,KYLE,D,27,KYLE QUINCEY,49.0,38.0,2.0,9.0,20.0,21.0,8.0,0.0,42.0,43.0,0.0,6.0,73.0,11.0,0.0,62.0,27.0,22.0,24.0,0.0,67.0,69.0,0.0,4.0,42.0,0.0,42.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
MCDONAGH,RYAN,D,27,RYAN MCDONAGH,98.0,79.0,5.0,14.0,33.0,34.0,28.0,3.0,78.0,83.0,3.0,12.0,101.0,21.0,2.0,78.0,33.0,43.0,25.0,0.0,88.0,90.0,6.0,5.0,77.0,1.0,76.0,2.0,82.0,1.0,81.0,2.0,3.0,0.0,3.0,0.0,12.0,0.0,12.0,0.0
MURRAY,RYAN,D,27,RYAN MURRAY,51.0,37.0,1.0,13.0,16.0,19.0,16.0,0.0,46.0,47.0,0.0,4.0,101.0,20.0,1.0,80.0,41.0,30.0,30.0,0.0,90.0,91.0,5.0,5.0,46.0,0.0,45.0,1.0,47.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
MARTINSEN,ANDREAS,L,27,ANDREAS MARTINSEN,155.0,116.0,6.0,33.0,60.0,56.0,39.0,0.0,155.0,155.0,0.0,0.0,70.0,16.0,1.0,53.0,26.0,24.0,20.0,0.0,69.0,70.0,0.0,0.0,155.0,0.0,155.0,0.0,155.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DROUIN,JONATHAN,L,27,JONATHAN DROUIN,18.0,15.0,0.0,3.0,3.0,9.0,6.0,0.0,18.0,18.0,0.0,0.0,17.0,4.0,0.0,13.0,8.0,7.0,2.0,0.0,13.0,16.0,1.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHLERS,NIKOLAJ,L,27,NIKOLAJ EHLERS,29.0,22.0,1.0,6.0,1.0,16.0,12.0,0.0,29.0,29.0,0.0,0.0,68.0,13.0,6.0,49.0,31.0,19.0,18.0,0.0,61.0,62.0,6.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOEN,TRAVIS,L,27,TRAVIS MOEN,30.0,24.0,1.0,5.0,12.0,13.0,5.0,0.0,29.0,29.0,0.0,1.0,20.0,2.0,1.0,17.0,12.0,4.0,4.0,0.0,20.0,20.0,0.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
DONSKOI,JOONAS,R,27,JOONAS DONSKOI,31.0,23.0,1.0,7.0,15.0,10.0,5.0,1.0,28.0,29.0,2.0,0.0,148.0,30.0,6.0,112.0,54.0,46.0,47.0,1.0,142.0,143.0,5.0,0.0,28.0,0.0,28.0,0.0,29.0,0.0,29.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MOORE,DOMINIC,C,28,DOMINIC MOORE,51.0,42.0,0.0,9.0,17.0,11.0,23.0,0.0,45.0,46.0,0.0,5.0,87.0,14.0,2.0,71.0,26.0,32.0,29.0,0.0,78.0,81.0,0.0,6.0,45.0,0.0,45.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
BRODZIAK,KYLE,C,28,KYLE BRODZIAK,50.0,37.0,3.0,10.0,24.0,17.0,9.0,0.0,49.0,49.0,0.0,1.0,38.0,12.0,4.0,22.0,20.0,10.0,8.0,0.0,38.0,38.0,0.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
