last,first,pos,num,comb,won,lost,dz_won,nz_won,oz_won,p1_won,p2_won,p3_won,ot_won,5v5_won,ev_won,sh_won,pp_won,dz_lost,nz_lost,oz_lost,p1_lost,p2_lost,p3_lost,ot_lost,5v5_lost,ev_lost,sh_lost,pp_lost
STEMPNIAK,LEE,R,20,LEE STEMPNIAK,2.0,11.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,9.0,2.0,0.0
SALOMAKI,MIIKKA,R,20,MIIKKA SALOMAKI,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
SUTTER,BRANDON,C,21,BRANDON SUTTER,146.0,132.0,57.0,45.0,44.0,44.0,46.0,51.0,5.0,97.0,108.0,24.0,14.0,44.0,38.0,50.0,45.0,42.0,43.0,2.0,83.0,91.0,23.0,18.0
LAICH,BROOKS,C,21,BROOKS LAICH,98.0,145.0,39.0,33.0,26.0,33.0,27.0,38.0,0.0,71.0,73.0,18.0,7.0,61.0,48.0,36.0,43.0,52.0,49.0,1.0,91.0,98.0,43.0,4.0
STEPAN,DEREK,C,21,DEREK STEPAN,515.0,588.0,173.0,166.0,176.0,162.0,169.0,178.0,6.0,392.0,419.0,47.0,49.0,190.0,211.0,187.0,187.0,201.0,189.0,11.0,453.0,479.0,51.0,58.0
PALMIERI,KYLE,C,21,KYLE PALMIERI,10.0,17.0,4.0,1.0,5.0,3.0,6.0,1.0,0.0,7.0,8.0,2.0,0.0,3.0,5.0,9.0,6.0,6.0,4.0,1.0,12.0,15.0,1.0,1.0
SHORE,NICK,C,21,NICK SHORE,384.0,357.0,122.0,126.0,136.0,124.0,133.0,126.0,1.0,336.0,343.0,26.0,15.0,130.0,111.0,116.0,127.0,115.0,114.0,1.0,308.0,318.0,33.0,6.0
BERGLUND,PATRIK,C,21,PATRIK BERGLUND,139.0,138.0,49.0,54.0,36.0,45.0,44.0,49.0,1.0,116.0,121.0,13.0,5.0,59.0,47.0,32.0,48.0,43.0,45.0,2.0,117.0,119.0,11.0,8.0
MATTEAU,STEFAN,C,21,STEFAN MATTEAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TATAR,TOMAS,C,21,TOMAS TATAR,6.0,18.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,5.0,11.0,7.0,7.0,1.0,3.0,15.0,17.0,0.0,1.0
TROCHECK,VINCENT,C,21,VINCENT TROCHECK,547.0,559.0,183.0,172.0,192.0,184.0,178.0,177.0,8.0,446.0,475.0,26.0,46.0,195.0,194.0,170.0,188.0,189.0,175.0,7.0,468.0,491.0,31.0,37.0
FERENCE,ANDREW,D,21,ANDREW FERENCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POTTER,COREY,D,21,COREY POTTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WISNIEWSKI,JAMES,D,21,JAMES WISNIEWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSTKA,MICHAEL,D,21,MICHAEL KOSTKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROUSSEL,ANTOINE,L,21,ANTOINE ROUSSEL,15.0,20.0,3.0,3.0,9.0,8.0,2.0,5.0,0.0,12.0,12.0,2.0,1.0,4.0,8.0,8.0,6.0,5.0,9.0,0.0,17.0,17.0,2.0,1.0
VAN RIEMSDYK,JAMES,L,21,JAMES VAN RIEMSDYK,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RYCHEL,KERBY,L,21,KERBY RYCHEL,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
ERIKSSON,LOUI,L,21,LOUI ERIKSSON,12.0,9.0,5.0,3.0,4.0,6.0,2.0,2.0,2.0,8.0,8.0,4.0,0.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,6.0,7.0,1.0,1.0
RAYMOND,MASON,L,21,MASON RAYMOND,3.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,4.0,4.0,0.0,0.0
LAUGHTON,SCOTT,L,21,SCOTT LAUGHTON,170.0,218.0,54.0,56.0,60.0,59.0,55.0,56.0,0.0,166.0,167.0,2.0,1.0,71.0,77.0,70.0,69.0,80.0,69.0,0.0,208.0,214.0,4.0,0.0
SMITH,BEN,R,21,BEN SMITH,100.0,85.0,54.0,35.0,11.0,34.0,25.0,39.0,2.0,62.0,66.0,32.0,2.0,43.0,32.0,10.0,27.0,29.0,29.0,0.0,59.0,61.0,24.0,0.0
SMITH-PELLY,DEVANTE,R,21,DEVANTE SMITH-PELLY,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0
OKPOSO,KYLE,R,21,KYLE OKPOSO,23.0,40.0,4.0,1.0,18.0,3.0,6.0,12.0,2.0,18.0,21.0,0.0,2.0,7.0,1.0,32.0,4.0,16.0,19.0,1.0,35.0,37.0,0.0,3.0
SCEVIOUR,COLTON,C,22,COLTON SCEVIOUR,9.0,15.0,2.0,5.0,2.0,3.0,3.0,3.0,0.0,7.0,8.0,0.0,1.0,3.0,5.0,7.0,3.0,6.0,6.0,0.0,13.0,13.0,1.0,1.0
SHORE,DREW,C,22,DREW SHORE,4.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,3.0,2.0,1.0
VARONE,PHIL,C,22,PHIL VARONE,10.0,8.0,2.0,4.0,4.0,3.0,4.0,3.0,0.0,10.0,10.0,0.0,0.0,4.0,3.0,1.0,0.0,6.0,2.0,0.0,8.0,8.0,0.0,0.0
HORCOFF,SHAWN,C,22,SHAWN HORCOFF,320.0,306.0,124.0,122.0,74.0,93.0,119.0,107.0,1.0,270.0,277.0,33.0,10.0,120.0,104.0,82.0,100.0,109.0,96.0,1.0,254.0,265.0,36.0,5.0
LEWIS,TREVOR,C,22,TREVOR LEWIS,103.0,154.0,23.0,51.0,29.0,34.0,29.0,40.0,0.0,72.0,82.0,11.0,10.0,48.0,41.0,65.0,51.0,47.0,55.0,1.0,107.0,117.0,31.0,6.0
BOYLE,DAN,D,22,DAN BOYLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHATTENKIRK,KEVIN,D,22,KEVIN SHATTENKIRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHENN,LUKE,D,22,LUKE SCHENN,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
REDMOND,ZACH,D,22,ZACH REDMOND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUNNINGHAM,CRAIG,L,22,CRAIG CUNNINGHAM,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
SEDIN,DANIEL,L,22,DANIEL SEDIN,5.0,14.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,4.0,8.0,0.0,7.0,6.0,1.0,9.0,11.0,0.0,3.0
LARSSON,JOHAN,L,22,JOHAN LARSSON,388.0,371.0,154.0,163.0,71.0,130.0,137.0,115.0,6.0,346.0,360.0,10.0,18.0,154.0,133.0,84.0,108.0,127.0,131.0,5.0,329.0,343.0,14.0,14.0
SCOTT,JOHN,L,22,JOHN SCOTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOUILLIERAT,KAEL,L,22,KAEL MOUILLIERAT,5.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0
THORNTON,SHAWN,L,22,SHAWN THORNTON,6.0,7.0,1.0,1.0,4.0,2.0,3.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0
MILANO,SONNY,L,22,SONNY MILANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRACKNELL,ADAM,R,22,ADAM CRACKNELL,156.0,239.0,49.0,60.0,47.0,62.0,45.0,49.0,0.0,145.0,146.0,7.0,3.0,88.0,83.0,68.0,93.0,78.0,68.0,0.0,212.0,217.0,18.0,4.0
THORBURN,CHRIS,R,22,CHRIS THORBURN,68.0,54.0,6.0,14.0,48.0,21.0,26.0,21.0,0.0,64.0,64.0,2.0,2.0,10.0,12.0,32.0,12.0,18.0,24.0,0.0,48.0,49.0,3.0,2.0
WEISE,DALE,R,22,DALE WEISE,16.0,19.0,1.0,3.0,12.0,3.0,8.0,5.0,0.0,15.0,15.0,1.0,0.0,3.0,1.0,15.0,7.0,8.0,4.0,0.0,15.0,16.0,1.0,2.0
CONDRA,ERIK,R,22,ERIK CONDRA,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
TOOTOO,JORDIN,R,22,JORDIN TOOTOO,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
NIEDERREITER,NINO,R,22,NINO NIEDERREITER,11.0,16.0,0.0,2.0,9.0,3.0,6.0,2.0,0.0,3.0,3.0,0.0,8.0,2.0,0.0,14.0,4.0,9.0,3.0,0.0,6.0,6.0,0.0,10.0
KELLY,CHRIS,C,23,CHRIS KELLY,22.0,30.0,10.0,8.0,4.0,9.0,6.0,7.0,0.0,15.0,15.0,7.0,0.0,12.0,12.0,6.0,5.0,13.0,12.0,0.0,17.0,18.0,11.0,1.0
MEGNA,JAYSON,C,23,JAYSON MEGNA,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENDRICKS,MATT,C,23,MATT HENDRICKS,251.0,202.0,109.0,85.0,57.0,70.0,90.0,90.0,1.0,195.0,197.0,48.0,6.0,102.0,55.0,45.0,57.0,73.0,72.0,0.0,132.0,137.0,61.0,4.0
GRIMALDI,ROCCO,C,23,ROCCO GRIMALDI,47.0,61.0,13.0,21.0,13.0,17.0,16.0,14.0,0.0,45.0,47.0,0.0,0.0,17.0,17.0,27.0,17.0,24.0,19.0,1.0,58.0,59.0,0.0,2.0
REINHART,SAM,C,23,SAM REINHART,36.0,72.0,10.0,14.0,12.0,10.0,14.0,12.0,0.0,29.0,30.0,1.0,5.0,22.0,24.0,26.0,16.0,30.0,26.0,0.0,69.0,70.0,0.0,2.0
GOMEZ,SCOTT,C,23,SCOTT GOMEZ,125.0,152.0,31.0,46.0,48.0,42.0,51.0,31.0,1.0,111.0,117.0,0.0,8.0,28.0,58.0,66.0,59.0,54.0,38.0,1.0,138.0,139.0,0.0,13.0
WILSON,SCOTT,C,23,SCOTT WILSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONAHAN,SEAN,C,23,SEAN MONAHAN,887.0,852.0,245.0,271.0,371.0,283.0,295.0,297.0,12.0,644.0,688.0,37.0,162.0,234.0,235.0,383.0,272.0,275.0,287.0,18.0,581.0,641.0,56.0,155.0
SILL,ZACH,C,23,ZACH SILL,33.0,44.0,10.0,18.0,5.0,13.0,11.0,9.0,0.0,29.0,29.0,3.0,1.0,18.0,9.0,17.0,13.0,16.0,15.0,0.0,40.0,41.0,3.0,0.0
EDLER,ALEXANDER,D,23,ALEXANDER EDLER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANNING,BRANDON,D,23,BRANDON MANNING,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
LINDELL,ESA,D,23,ESA LINDELL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLOFSSON,GUSTAV,D,23,GUSTAV OLOFSSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKMAN-LARSSON,OLIVER,D,23,OLIVER EKMAN-LARSSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCGINN,BROCK,L,23,BROCK MCGINN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
BROWN,DUSTIN,L,23,DUSTIN BROWN,8.0,9.0,2.0,3.0,3.0,1.0,4.0,3.0,0.0,4.0,4.0,1.0,3.0,1.0,1.0,7.0,6.0,1.0,2.0,0.0,3.0,3.0,1.0,5.0
FARNHAM,BOBBY,R,23,BOBBY FARNHAM,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
CLARKSON,DAVID,R,23,DAVID CLARKSON,2.0,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,8.0,4.0,5.0,1.0,0.0,7.0,7.0,0.0,3.0
JASKIN,DMITRIJ,R,23,DMITRIJ JASKIN,8.0,20.0,2.0,4.0,2.0,1.0,5.0,2.0,0.0,8.0,8.0,0.0,0.0,2.0,11.0,7.0,8.0,10.0,2.0,0.0,20.0,20.0,0.0,0.0
BROWN,J.T.,R,23,J.T. BROWN,23.0,27.0,4.0,7.0,12.0,5.0,11.0,7.0,0.0,14.0,17.0,5.0,1.0,9.0,5.0,13.0,5.0,11.0,11.0,0.0,19.0,23.0,4.0,0.0
MALONE,BRAD,C,24,BRAD MALONE,40.0,22.0,16.0,11.0,13.0,15.0,13.0,12.0,0.0,32.0,32.0,8.0,0.0,8.0,7.0,7.0,7.0,11.0,4.0,0.0,11.0,11.0,8.0,3.0
CHIPCHURA,KYLE,C,24,KYLE CHIPCHURA,88.0,80.0,30.0,36.0,22.0,31.0,31.0,26.0,0.0,74.0,77.0,7.0,4.0,26.0,21.0,33.0,23.0,35.0,22.0,0.0,64.0,67.0,8.0,5.0
LINDBERG,OSCAR,C,24,OSCAR LINDBERG,134.0,143.0,31.0,38.0,65.0,42.0,52.0,40.0,0.0,117.0,120.0,0.0,14.0,19.0,58.0,66.0,42.0,47.0,53.0,1.0,126.0,131.0,1.0,11.0
HOLLAND,PETER,C,24,PETER HOLLAND,216.0,249.0,69.0,77.0,70.0,66.0,76.0,74.0,0.0,182.0,189.0,8.0,19.0,89.0,77.0,83.0,84.0,71.0,92.0,2.0,214.0,224.0,10.0,15.0
HUNT,BRAD,D,24,BRAD HUNT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TINORDI,JARRED,D,24,JARRED TINORDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BENN,JORDIE,D,24,JORDIE BENN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUMBA,MATT,D,24,MATT DUMBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DESPRES,SIMON,D,24,SIMON DESPRES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYSTROM,ERIC,L,24,ERIC NYSTROM,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
DANAULT,PHILLIP,L,24,PHILLIP DANAULT,247.0,272.0,115.0,81.0,51.0,74.0,80.0,93.0,0.0,226.0,231.0,10.0,6.0,132.0,82.0,58.0,82.0,95.0,95.0,0.0,250.0,255.0,14.0,3.0
HUDLER,JIRI,R,24,JIRI HUDLER,11.0,15.0,1.0,0.0,10.0,6.0,4.0,1.0,0.0,5.0,5.0,0.0,6.0,1.0,3.0,11.0,5.0,5.0,5.0,0.0,14.0,14.0,0.0,1.0
READ,MATT,R,24,MATT READ,24.0,26.0,3.0,7.0,14.0,6.0,5.0,13.0,0.0,22.0,23.0,1.0,0.0,4.0,8.0,14.0,10.0,6.0,10.0,0.0,23.0,24.0,2.0,0.0
CALLAHAN,RYAN,R,24,RYAN CALLAHAN,21.0,15.0,6.0,0.0,15.0,6.0,9.0,6.0,0.0,8.0,9.0,5.0,7.0,3.0,3.0,9.0,4.0,8.0,2.0,1.0,5.0,6.0,4.0,5.0
HAMILTON,FREDDIE,C,25,FREDDIE HAMILTON,12.0,9.0,2.0,8.0,2.0,3.0,6.0,3.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,3.0,4.0,2.0,3.0,0.0,8.0,8.0,1.0,0.0
TALBOT,MAX,C,25,MAX TALBOT,164.0,181.0,60.0,60.0,44.0,63.0,44.0,57.0,0.0,139.0,141.0,19.0,4.0,87.0,62.0,32.0,57.0,71.0,52.0,1.0,142.0,144.0,34.0,3.0
SANTORELLI,MIKE,C,25,MIKE SANTORELLI,75.0,83.0,15.0,24.0,36.0,34.0,29.0,11.0,1.0,70.0,71.0,0.0,4.0,19.0,38.0,26.0,25.0,36.0,22.0,0.0,80.0,80.0,0.0,3.0
GRIGORENKO,MIKHAIL,C,25,MIKHAIL GRIGORENKO,151.0,198.0,46.0,62.0,43.0,48.0,57.0,46.0,0.0,134.0,137.0,10.0,4.0,68.0,83.0,47.0,83.0,53.0,62.0,0.0,175.0,177.0,17.0,4.0
WHITE,RYAN,C,25,RYAN WHITE,184.0,167.0,55.0,70.0,59.0,68.0,56.0,60.0,0.0,148.0,154.0,18.0,12.0,64.0,51.0,52.0,49.0,58.0,60.0,0.0,135.0,137.0,24.0,6.0
KARLSSON,WILLIAM,C,25,WILLIAM KARLSSON,416.0,495.0,175.0,151.0,90.0,151.0,127.0,136.0,2.0,342.0,352.0,62.0,2.0,208.0,161.0,126.0,153.0,180.0,155.0,7.0,383.0,401.0,80.0,14.0
COLAIACOVO,CARLO,D,25,CARLO COLAIACOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUTLER,CHRIS,D,25,CHRIS BUTLER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NURSE,DARNELL,D,25,DARNELL NURSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRODIN,JONAS,D,25,JONAS BRODIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARLE,MATTHEW,D,25,MATTHEW CARLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GREEN,MIKE,D,25,MIKE GREEN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
SAMUELSSON,PHILIP,D,25,PHILIP SAMUELSSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARKSTROM,JACOB,G,25,JACOB MARKSTROM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TERRY,CHRIS,L,25,CHRIS TERRY,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.0,1.0,0.0,7.0,7.0,0.0,1.0
DE LA ROSE,JACOB,L,25,JACOB DE LA ROSE,67.0,63.0,25.0,28.0,14.0,25.0,20.0,22.0,0.0,61.0,63.0,3.0,1.0,31.0,21.0,11.0,25.0,17.0,21.0,0.0,56.0,58.0,5.0,0.0
CHIMERA,JASON,L,25,JASON CHIMERA,8.0,20.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,4.0,1.0,4.0,8.0,8.0,7.0,6.0,7.0,0.0,7.0,8.0,10.0,2.0
CLUNE,RICH,L,25,RICH CLUNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STALBERG,VIKTOR,L,25,VIKTOR STALBERG,2.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0
RITCHIE,BRETT,R,25,BRETT RITCHIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEIL,CHRIS,R,25,CHRIS NEIL,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
WINNIK,DANIEL,C,26,DANIEL WINNIK,8.0,12.0,2.0,2.0,4.0,1.0,4.0,3.0,0.0,6.0,6.0,2.0,0.0,4.0,4.0,4.0,5.0,5.0,2.0,0.0,6.0,7.0,5.0,0.0
STASTNY,PAUL,C,26,PAUL STASTNY,684.0,536.0,234.0,187.0,263.0,228.0,211.0,233.0,12.0,520.0,565.0,54.0,65.0,196.0,154.0,186.0,154.0,174.0,200.0,8.0,402.0,436.0,55.0,45.0
PETRY,JEFF,D,26,JEFF PETRY,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILES,JOHN-MICHAEL,D,26,JOHN-MICHAEL LILES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STONE,MICHAEL,D,26,MICHAEL STONE,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
WOTHERSPOON,TYLER,D,26,TYLER WOTHERSPOON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAGELIN,CARL,L,26,CARL HAGELIN,6.0,8.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,5.0,4.0,3.0,1.0,0.0,8.0,8.0,0.0,0.0
MOULSON,MATT,L,26,MATT MOULSON,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0
PUEMPEL,MATT,L,26,MATT PUEMPEL,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
ELIAS,PATRIK,L,26,PATRIK ELIAS,9.0,19.0,3.0,3.0,3.0,1.0,4.0,4.0,0.0,5.0,6.0,1.0,2.0,4.0,1.0,14.0,3.0,8.0,7.0,1.0,10.0,12.0,3.0,4.0
VANEK,THOMAS,L,26,THOMAS VANEK,12.0,26.0,0.0,3.0,9.0,3.0,6.0,3.0,0.0,7.0,7.0,0.0,5.0,1.0,2.0,23.0,10.0,10.0,6.0,0.0,19.0,19.0,0.0,7.0
