last,first,pos,num,comb,GP,TOI,TOI_5v5,corsi_for_5v5,corsi_against_5v5,corsi_5v5,corsi_for,corsi_against,corsi,fenwick_for_5v5,fenwick_against_5v5,fenwick_5v5,fenwick_for,fenwick_against,fenwick,blocks,5v5_block,g_block_5_5v5,b_block_5_5v5,g_block_10_5v5,b_block_10_5v5,g_block_5_ev,b_block_5_ev,g_block_10_ev,b_block_10_ev,g_block_5_pp,b_block_5_pp,g_block_10_pp,b_block_10_pp,g_block_5_sh,b_block_5_sh,g_block_10_sh,b_block_10_sh,hits,5v5_hits,g_hit_5_5v5,b_hit_5_5v5,g_hit_10_5v5,b_hit_10_5v5,g_hit_5_ev,b_hit_5_ev,g_hit_10_ev,b_hit_10_ev,g_hit_5_pp,b_hit_5_pp,g_hit_10_pp,b_hit_10_pp,g_hit_5_sh,b_hit_5_sh,g_hit_10_sh,b_hit_10_sh
COWEN,JARED,D,2,JARED COWEN,37.0,628:14,529:04,411.0,553.0,-142.0,441.0,738.0,-297.0,294.0,395.0,-101.0,321.0,538.0,-217.0,58.0,44.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,13.0,1.0,116.0,97.0,96.0,1.0,96.0,1.0,96.0,1.0,96.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,18.0,1.0
MOORE,JOHN,D,2,JOHN MOORE,73.0,1446:59,1107:47,797.0,1022.0,-225.0,1033.0,1364.0,-331.0,608.0,769.0,-161.0,799.0,1026.0,-227.0,83.0,64.0,64.0,0.0,63.0,1.0,68.0,0.0,67.0,1.0,1.0,0.0,1.0,0.0,14.0,0.0,14.0,0.0,93.0,81.0,81.0,0.0,81.0,0.0,84.0,0.0,84.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,7.0,0.0
JOKIPAKKA,JYRKI,D,2,JYRKI JOKIPAKKA,58.0,902:25,812:12,715.0,740.0,-25.0,753.0,855.0,-102.0,495.0,532.0,-37.0,524.0,614.0,-90.0,66.0,57.0,56.0,1.0,56.0,1.0,57.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,69.0,61.0,61.0,0.0,60.0,1.0,61.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0
BIEKSA,KEVIN,D,2,KEVIN BIEKSA,71.0,1491:46,1196:44,1146.0,1108.0,38.0,1392.0,1434.0,-42.0,864.0,809.0,55.0,1048.0,1058.0,-10.0,108.0,93.0,91.0,2.0,91.0,2.0,96.0,2.0,96.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,152.0,136.0,135.0,1.0,134.0,2.0,136.0,1.0,135.0,2.0,2.0,0.0,2.0,0.0,13.0,0.0,13.0,0.0
RUSSELL,KRIS,D,2,KRIS RUSSELL,62.0,1430:22,1157:45,973.0,1197.0,-224.0,1222.0,1482.0,-260.0,723.0,821.0,-98.0,898.0,1011.0,-113.0,210.0,167.0,165.0,2.0,164.0,3.0,180.0,3.0,179.0,4.0,2.0,0.0,2.0,0.0,25.0,0.0,25.0,0.0,40.0,37.0,37.0,0.0,37.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
GREENE,MATT,D,2,MATT GREENE,3.0,35:15,29:34,22.0,31.0,-9.0,25.0,38.0,-13.0,18.0,23.0,-5.0,21.0,28.0,-7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUNWICK,MATT,D,2,MATT HUNWICK,60.0,1353:49,1052:36,973.0,1085.0,-112.0,1104.0,1515.0,-411.0,730.0,838.0,-108.0,833.0,1154.0,-321.0,98.0,64.0,62.0,2.0,62.0,2.0,68.0,2.0,68.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,126.0,100.0,99.0,1.0,98.0,2.0,106.0,1.0,105.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0
NISKANEN,MATT,D,2,MATT NISKANEN,82.0,2022:16,1491:16,1367.0,1314.0,53.0,1825.0,1884.0,-59.0,1019.0,937.0,82.0,1361.0,1346.0,15.0,145.0,94.0,92.0,2.0,92.0,2.0,107.0,3.0,107.0,3.0,8.0,0.0,8.0,0.0,27.0,0.0,27.0,0.0,157.0,135.0,134.0,1.0,134.0,1.0,143.0,1.0,143.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,11.0,1.0
HOLDEN,NICK,D,2,NICK HOLDEN,82.0,1793:52,1478:08,1253.0,1545.0,-292.0,1431.0,1963.0,-532.0,936.0,1153.0,-217.0,1072.0,1476.0,-404.0,118.0,91.0,91.0,0.0,91.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,217.0,192.0,191.0,1.0,191.0,1.0,199.0,1.0,199.0,1.0,3.0,0.0,3.0,0.0,14.0,0.0,14.0,0.0
LEDDY,NICK,D,2,NICK LEDDY,81.0,1831:52,1471:07,1388.0,1382.0,6.0,1894.0,1588.0,306.0,993.0,1039.0,-46.0,1338.0,1192.0,146.0,87.0,70.0,68.0,2.0,68.0,2.0,75.0,2.0,75.0,2.0,6.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,83.0,72.0,71.0,1.0,71.0,1.0,76.0,1.0,76.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
GROSSMANN,NICKLAS,D,2,NICKLAS GROSSMANN,58.0,1028:21,829:00,665.0,827.0,-162.0,709.0,1152.0,-443.0,487.0,635.0,-148.0,526.0,880.0,-354.0,73.0,49.0,48.0,1.0,48.0,1.0,50.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,106.0,94.0,94.0,0.0,94.0,0.0,97.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0
KREIDER,CHRIS,C,20,CHRIS KREIDER,79.0,1260:36,1025:14,949.0,961.0,-12.0,1342.0,1057.0,285.0,699.0,695.0,4.0,1006.0,769.0,237.0,33.0,32.0,32.0,0.0,32.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,168.0,168.0,0.0,167.0,1.0,172.0,0.0,171.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
EAKIN,CODY,C,20,CODY EAKIN,82.0,1342:11,1037:36,983.0,1015.0,-32.0,1224.0,1352.0,-128.0,709.0,760.0,-51.0,881.0,1017.0,-136.0,47.0,36.0,35.0,1.0,35.0,1.0,42.0,1.0,42.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,98.0,90.0,89.0,1.0,88.0,2.0,94.0,1.0,93.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
UMBERGER,R.J.,C,20,R.J. UMBERGER,39.0,396:11,368:56,311.0,367.0,-56.0,332.0,385.0,-53.0,235.0,270.0,-35.0,249.0,286.0,-37.0,15.0,14.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,59.0,58.0,58.0,0.0,58.0,0.0,58.0,0.0,58.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NASH,RILEY,C,20,RILEY NASH,64.0,829:12,681:17,593.0,550.0,43.0,748.0,682.0,66.0,422.0,415.0,7.0,535.0,519.0,16.0,21.0,17.0,17.0,0.0,17.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,58.0,55.0,55.0,0.0,55.0,0.0,57.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
CORRADO,FRANK,D,20,FRANK CORRADO,39.0,563:42,502:42,516.0,423.0,93.0,571.0,478.0,93.0,368.0,325.0,43.0,413.0,371.0,42.0,37.0,36.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,46.0,42.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
TAORMINA,MATT,D,20,MATT TAORMINA,3.0,41:47,38:28,25.0,25.0,0.0,30.0,29.0,1.0,15.0,21.0,-6.0,19.0,24.0,-5.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STANTON,RYAN,D,20,RYAN STANTON,1.0,8:41,8:41,8.0,11.0,-3.0,8.0,11.0,-3.0,5.0,9.0,-4.0,5.0,9.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUTER,RYAN,D,20,RYAN SUTER,82.0,2343:03,1728:48,1583.0,1567.0,16.0,2260.0,2032.0,228.0,1204.0,1146.0,58.0,1696.0,1488.0,208.0,142.0,108.0,106.0,2.0,105.0,3.0,120.0,2.0,119.0,3.0,7.0,0.0,7.0,0.0,13.0,0.0,13.0,0.0,69.0,53.0,53.0,0.0,53.0,0.0,56.0,0.0,56.0,0.0,6.0,0.0,6.0,0.0,7.0,0.0,7.0,0.0
BARTLEY,VICTOR,D,20,VICTOR BARTLEY,10.0,133:11,130:44,121.0,143.0,-22.0,124.0,146.0,-22.0,81.0,97.0,-16.0,83.0,100.0,-17.0,17.0,17.0,16.0,1.0,16.0,1.0,16.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BERRA,RETO,G,20,RETO BERRA,,,,460.0,573.0,-113.0,606.0,723.0,-117.0,349.0,409.0,-60.0,460.0,522.0,-62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEEN,ALEXANDER,L,20,ALEXANDER STEEN,67.0,1364:34,955:31,880.0,878.0,2.0,1321.0,1250.0,71.0,650.0,639.0,11.0,982.0,922.0,60.0,35.0,25.0,25.0,0.0,25.0,0.0,27.0,0.0,27.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,50.0,43.0,43.0,0.0,43.0,0.0,44.0,0.0,44.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0
SAAD,BRANDON,L,20,BRANDON SAAD,78.0,1343:02,1052:42,996.0,1001.0,-5.0,1341.0,1171.0,170.0,731.0,734.0,-3.0,987.0,875.0,112.0,25.0,21.0,21.0,0.0,21.0,0.0,23.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,43.0,39.0,39.0,0.0,39.0,0.0,40.0,0.0,40.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
HIGGINS,CHRIS,L,20,CHRIS HIGGINS,33.0,454:41,377:29,305.0,354.0,-49.0,344.0,471.0,-127.0,223.0,281.0,-58.0,259.0,369.0,-110.0,18.0,14.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,15.0,15.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOMAS,CHRISTIAN,L,20,CHRISTIAN THOMAS,6.0,53:38,53:08,53.0,37.0,16.0,54.0,37.0,17.0,37.0,25.0,12.0,37.0,25.0,12.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MILLER,DREW,L,20,DREW MILLER,28.0,363:14,273:02,177.0,276.0,-99.0,189.0,461.0,-272.0,144.0,219.0,-75.0,155.0,351.0,-196.0,33.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,39.0,38.0,38.0,0.0,38.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAZDIC,LUKE,L,20,LUKE GAZDIC,29.0,179:44,179:25,163.0,181.0,-18.0,163.0,182.0,-19.0,114.0,138.0,-24.0,114.0,139.0,-25.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEMPNIAK,LEE,R,20,LEE STEMPNIAK,82.0,1469:36,1092:10,890.0,945.0,-55.0,1185.0,1288.0,-103.0,674.0,704.0,-30.0,910.0,972.0,-62.0,34.0,25.0,25.0,0.0,25.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,113.0,99.0,99.0,0.0,99.0,0.0,105.0,0.0,105.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0
SALOMAKI,MIIKKA,R,20,MIIKKA SALOMAKI,61.0,732:03,637:57,531.0,538.0,-7.0,556.0,663.0,-107.0,399.0,387.0,12.0,419.0,475.0,-56.0,30.0,24.0,24.0,0.0,24.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,164.0,159.0,158.0,1.0,158.0,1.0,158.0,1.0,158.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
SUTTER,BRANDON,C,21,BRANDON SUTTER,20.0,359:32,253:27,204.0,204.0,0.0,323.0,276.0,47.0,163.0,145.0,18.0,250.0,203.0,47.0,10.0,7.0,7.0,0.0,7.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,10.0,10.0,0.0,10.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
LAICH,BROOKS,C,21,BROOKS LAICH,81.0,926:14,727:50,644.0,639.0,5.0,719.0,976.0,-257.0,456.0,489.0,-33.0,510.0,749.0,-239.0,34.0,16.0,16.0,0.0,16.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,126.0,126.0,126.0,0.0,125.0,1.0,126.0,0.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEPAN,DEREK,C,21,DEREK STEPAN,72.0,1278:23,930:59,846.0,879.0,-33.0,1253.0,1168.0,85.0,634.0,640.0,-6.0,938.0,850.0,88.0,39.0,27.0,27.0,0.0,27.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,38.0,32.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
PALMIERI,KYLE,C,21,KYLE PALMIERI,82.0,1460:00,1101:43,771.0,929.0,-158.0,1211.0,1142.0,69.0,576.0,683.0,-107.0,917.0,848.0,69.0,51.0,42.0,42.0,0.0,42.0,0.0,47.0,0.0,47.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,129.0,117.0,117.0,0.0,116.0,1.0,122.0,0.0,121.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0
SHORE,NICK,C,21,NICK SHORE,68.0,843:37,740:41,805.0,508.0,297.0,866.0,643.0,223.0,590.0,375.0,215.0,640.0,472.0,168.0,17.0,15.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,97.0,92.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0
BERGLUND,PATRIK,C,21,PATRIK BERGLUND,42.0,650:14,541:02,492.0,459.0,33.0,575.0,579.0,-4.0,392.0,341.0,51.0,456.0,443.0,13.0,17.0,14.0,14.0,0.0,14.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,48.0,43.0,43.0,0.0,43.0,0.0,44.0,0.0,44.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
MATTEAU,STEFAN,C,21,STEFAN MATTEAU,32.0,328:58,313:15,230.0,273.0,-43.0,250.0,279.0,-29.0,173.0,210.0,-37.0,189.0,216.0,-27.0,7.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,65.0,65.0,0.0,65.0,0.0,65.0,0.0,65.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TATAR,TOMAS,C,21,TOMAS TATAR,81.0,1162:27,923:41,877.0,675.0,202.0,1252.0,739.0,513.0,665.0,550.0,115.0,952.0,607.0,345.0,18.0,17.0,17.0,0.0,17.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,68.0,68.0,0.0,67.0,1.0,72.0,0.0,71.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TROCHECK,VINCENT,C,21,VINCENT TROCHECK,76.0,1350:32,1018:53,885.0,835.0,50.0,1282.0,1034.0,248.0,680.0,655.0,25.0,982.0,805.0,177.0,41.0,32.0,32.0,0.0,32.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,125.0,119.0,119.0,0.0,118.0,1.0,120.0,1.0,119.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
FERENCE,ANDREW,D,21,ANDREW FERENCE,6.0,78:21,70:26,57.0,66.0,-9.0,60.0,77.0,-17.0,42.0,50.0,-8.0,45.0,57.0,-12.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,9.0,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
POTTER,COREY,D,21,COREY POTTER,1.0,14:44,14:41,18.0,11.0,7.0,18.0,11.0,7.0,12.0,9.0,3.0,12.0,9.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WISNIEWSKI,JAMES,D,21,JAMES WISNIEWSKI,1.0,00:47,00:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSTKA,MICHAEL,D,21,MICHAEL KOSTKA,15.0,223:20,206:51,167.0,212.0,-45.0,182.0,234.0,-52.0,127.0,157.0,-30.0,140.0,173.0,-33.0,20.0,18.0,18.0,0.0,18.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROUSSEL,ANTOINE,L,21,ANTOINE ROUSSEL,80.0,1108:34,940:32,973.0,931.0,42.0,1082.0,1155.0,-73.0,710.0,675.0,35.0,783.0,831.0,-48.0,58.0,39.0,39.0,0.0,37.0,2.0,45.0,0.0,43.0,2.0,1.0,0.0,1.0,0.0,12.0,0.0,12.0,0.0,123.0,113.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0
VAN RIEMSDYK,JAMES,L,21,JAMES VAN RIEMSDYK,40.0,710:31,561:38,611.0,509.0,102.0,905.0,565.0,340.0,450.0,400.0,50.0,671.0,443.0,228.0,7.0,6.0,6.0,0.0,6.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,47.0,47.0,0.0,47.0,0.0,49.0,0.0,49.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
RYCHEL,KERBY,L,21,KERBY RYCHEL,32.0,304:27,301:33,231.0,281.0,-50.0,233.0,284.0,-51.0,161.0,206.0,-45.0,162.0,209.0,-47.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERIKSSON,LOUI,L,21,LOUI ERIKSSON,82.0,1597:30,1134:35,1105.0,1022.0,83.0,1751.0,1384.0,367.0,833.0,758.0,75.0,1320.0,1030.0,290.0,34.0,25.0,25.0,0.0,25.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,22.0,21.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
RAYMOND,MASON,L,21,MASON RAYMOND,29.0,357:54,315:39,285.0,327.0,-42.0,355.0,337.0,18.0,205.0,230.0,-25.0,255.0,239.0,16.0,7.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAUGHTON,SCOTT,L,21,SCOTT LAUGHTON,71.0,740:48,668:55,587.0,650.0,-63.0,616.0,742.0,-126.0,431.0,472.0,-41.0,455.0,546.0,-91.0,29.0,26.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,86.0,85.0,85.0,0.0,84.0,1.0,85.0,0.0,84.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SMITH,BEN,R,21,BEN SMITH,22.0,266:02,223:23,196.0,224.0,-28.0,212.0,290.0,-78.0,141.0,171.0,-30.0,154.0,217.0,-63.0,16.0,10.0,10.0,0.0,10.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,18.0,17.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SMITH-PELLY,DEVANTE,R,21,DEVANTE SMITH-PELLY,64.0,786:43,702:35,544.0,601.0,-57.0,636.0,659.0,-23.0,409.0,456.0,-47.0,478.0,502.0,-24.0,23.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,105.0,99.0,99.0,0.0,99.0,0.0,101.0,0.0,101.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
OKPOSO,KYLE,R,21,KYLE OKPOSO,79.0,1438:15,1125:05,1060.0,1020.0,40.0,1565.0,1169.0,396.0,776.0,695.0,81.0,1131.0,818.0,313.0,39.0,39.0,39.0,0.0,38.0,1.0,39.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,84.0,84.0,0.0,84.0,0.0,84.0,0.0,84.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
SCEVIOUR,COLTON,C,22,COLTON SCEVIOUR,71.0,899:38,724:28,685.0,671.0,14.0,787.0,895.0,-108.0,490.0,488.0,2.0,568.0,644.0,-76.0,52.0,36.0,36.0,0.0,36.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,71.0,67.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
SHORE,DREW,C,22,DREW SHORE,2.0,27:59,17:58,18.0,16.0,2.0,18.0,27.0,-9.0,13.0,12.0,1.0,13.0,21.0,-8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VARONE,PHIL,C,22,PHIL VARONE,6.0,51:03,50:41,32.0,62.0,-30.0,32.0,62.0,-30.0,22.0,49.0,-27.0,22.0,49.0,-27.0,6.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HORCOFF,SHAWN,C,22,SHAWN HORCOFF,59.0,783:46,654:44,557.0,550.0,7.0,631.0,737.0,-106.0,420.0,412.0,8.0,478.0,547.0,-69.0,24.0,16.0,16.0,0.0,16.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,58.0,50.0,50.0,0.0,50.0,0.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
LEWIS,TREVOR,C,22,TREVOR LEWIS,75.0,1091:59,916:00,867.0,689.0,178.0,970.0,923.0,47.0,669.0,493.0,176.0,742.0,678.0,64.0,28.0,17.0,17.0,0.0,17.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,168.0,155.0,155.0,0.0,155.0,0.0,157.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0
BOYLE,DAN,D,22,DAN BOYLE,74.0,1392:16,1137:25,1033.0,1036.0,-3.0,1372.0,1185.0,187.0,767.0,779.0,-12.0,1018.0,887.0,131.0,105.0,88.0,87.0,1.0,85.0,3.0,93.0,1.0,91.0,3.0,2.0,0.0,2.0,0.0,9.0,0.0,9.0,0.0,66.0,62.0,62.0,0.0,62.0,0.0,64.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
