last,first,pos,num,comb,misses,dz_miss,nz_miss,oz_miss,p1_miss,p2_miss,p3_miss,ot_miss,5v5_miss,ev_miss,pp_miss,sh_miss,miss_for_oi,miss_for_oi_5v5,miss_against_oi,miss_against_oi_5v5,miss_wide,miss_over,miss_post,miss_wrist,miss_slap,miss_snap,miss_back,miss_deflect,miss_tip,miss_wrap,miss_other
HUNWICK,MATT,D,2,MATT HUNWICK,46.0,0.0,2.0,44.0,16.0,13.0,17.0,0.0,43.0,45.0,0.0,1.0,258.0,235.0,338.0,245.0,42.0,3.0,1.0,20.0,17.0,6.0,2.0,0.0,1.0,0.0,0.0
NISKANEN,MATT,D,2,MATT NISKANEN,70.0,0.0,4.0,66.0,24.0,20.0,26.0,0.0,49.0,51.0,18.0,1.0,400.0,293.0,393.0,273.0,59.0,6.0,5.0,30.0,30.0,8.0,1.0,0.0,1.0,0.0,0.0
HOLDEN,NICK,D,2,NICK HOLDEN,37.0,0.0,2.0,35.0,14.0,11.0,12.0,0.0,33.0,34.0,2.0,1.0,290.0,257.0,417.0,337.0,37.0,0.0,0.0,16.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0
LEDDY,NICK,D,2,NICK LEDDY,53.0,0.0,0.0,53.0,23.0,17.0,12.0,1.0,38.0,41.0,12.0,0.0,358.0,274.0,328.0,282.0,46.0,4.0,3.0,13.0,27.0,8.0,5.0,0.0,0.0,0.0,0.0
GROSSMANN,NICKLAS,D,2,NICKLAS GROSSMANN,17.0,1.0,0.0,16.0,7.0,4.0,6.0,0.0,16.0,16.0,0.0,1.0,158.0,144.0,259.0,185.0,15.0,1.0,1.0,7.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0
KREIDER,CHRIS,C,20,CHRIS KREIDER,62.0,0.0,0.0,62.0,25.0,18.0,18.0,1.0,48.0,50.0,12.0,0.0,279.0,197.0,229.0,206.0,47.0,11.0,4.0,22.0,11.0,11.0,1.0,2.0,15.0,0.0,0.0
EAKIN,CODY,C,20,CODY EAKIN,47.0,0.0,1.0,46.0,9.0,23.0,13.0,2.0,35.0,41.0,4.0,2.0,252.0,205.0,348.0,259.0,40.0,5.0,2.0,17.0,7.0,5.0,8.0,3.0,7.0,0.0,0.0
UMBERGER,R.J.,C,20,R.J. UMBERGER,12.0,0.0,0.0,12.0,7.0,2.0,3.0,0.0,12.0,12.0,0.0,0.0,62.0,60.0,72.0,71.0,11.0,1.0,0.0,6.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0
NASH,RILEY,C,20,RILEY NASH,21.0,0.0,0.0,21.0,7.0,8.0,6.0,0.0,19.0,19.0,2.0,0.0,162.0,132.0,164.0,132.0,21.0,0.0,0.0,5.0,2.0,3.0,3.0,3.0,5.0,0.0,0.0
CORRADO,FRANK,D,20,FRANK CORRADO,28.0,0.0,1.0,27.0,11.0,8.0,9.0,0.0,26.0,26.0,2.0,0.0,122.0,112.0,93.0,78.0,27.0,1.0,0.0,11.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0
TAORMINA,MATT,D,20,MATT TAORMINA,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
STANTON,RYAN,D,20,RYAN STANTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUTER,RYAN,D,20,RYAN SUTER,68.0,1.0,1.0,66.0,26.0,17.0,23.0,2.0,46.0,48.0,16.0,4.0,450.0,321.0,447.0,358.0,57.0,7.0,4.0,33.0,20.0,14.0,1.0,0.0,0.0,0.0,0.0
BARTLEY,VICTOR,D,20,VICTOR BARTLEY,6.0,0.0,0.0,6.0,2.0,1.0,3.0,0.0,6.0,6.0,0.0,0.0,20.0,20.0,21.0,20.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
BERRA,RETO,G,20,RETO BERRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,79.0,148.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEEN,ALEXANDER,L,20,ALEXANDER STEEN,56.0,1.0,0.0,55.0,18.0,14.0,20.0,4.0,31.0,38.0,17.0,1.0,260.0,166.0,256.0,185.0,45.0,6.0,5.0,22.0,19.0,5.0,4.0,4.0,2.0,0.0,0.0
SAAD,BRANDON,L,20,BRANDON SAAD,79.0,0.0,2.0,77.0,28.0,28.0,21.0,2.0,60.0,65.0,12.0,2.0,262.0,197.0,257.0,219.0,67.0,8.0,4.0,26.0,7.0,28.0,10.0,1.0,7.0,0.0,0.0
HIGGINS,CHRIS,L,20,CHRIS HIGGINS,18.0,1.0,0.0,17.0,9.0,4.0,4.0,1.0,14.0,16.0,1.0,1.0,62.0,50.0,88.0,70.0,15.0,2.0,1.0,12.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0
THOMAS,CHRISTIAN,L,20,CHRISTIAN THOMAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MILLER,DREW,L,20,DREW MILLER,11.0,0.0,0.0,11.0,3.0,4.0,4.0,0.0,11.0,11.0,0.0,0.0,42.0,41.0,109.0,72.0,11.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
GAZDIC,LUKE,L,20,LUKE GAZDIC,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,30.0,30.0,41.0,40.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
STEMPNIAK,LEE,R,20,LEE STEMPNIAK,54.0,0.0,2.0,52.0,15.0,17.0,18.0,4.0,36.0,42.0,11.0,1.0,250.0,182.0,274.0,194.0,43.0,5.0,6.0,21.0,8.0,11.0,6.0,1.0,6.0,0.0,1.0
SALOMAKI,MIIKKA,R,20,MIIKKA SALOMAKI,30.0,0.0,0.0,30.0,10.0,11.0,9.0,0.0,30.0,30.0,0.0,0.0,118.0,115.0,155.0,122.0,27.0,2.0,1.0,17.0,2.0,1.0,4.0,2.0,4.0,0.0,0.0
SUTTER,BRANDON,C,21,BRANDON SUTTER,16.0,0.0,0.0,16.0,5.0,7.0,4.0,0.0,10.0,10.0,3.0,3.0,80.0,52.0,49.0,36.0,12.0,3.0,1.0,10.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
LAICH,BROOKS,C,21,BROOKS LAICH,27.0,0.0,0.0,27.0,9.0,10.0,8.0,0.0,24.0,24.0,1.0,2.0,167.0,147.0,242.0,149.0,24.0,2.0,1.0,8.0,6.0,4.0,2.0,1.0,6.0,0.0,0.0
STEPAN,DEREK,C,21,DEREK STEPAN,62.0,0.0,2.0,60.0,18.0,28.0,15.0,1.0,46.0,49.0,9.0,4.0,277.0,199.0,240.0,189.0,48.0,11.0,3.0,31.0,7.0,12.0,1.0,1.0,9.0,0.0,1.0
PALMIERI,KYLE,C,21,KYLE PALMIERI,79.0,1.0,1.0,77.0,23.0,27.0,25.0,4.0,48.0,55.0,24.0,0.0,233.0,142.0,214.0,170.0,69.0,6.0,4.0,20.0,25.0,21.0,7.0,2.0,3.0,0.0,1.0
SHORE,NICK,C,21,NICK SHORE,34.0,0.0,0.0,34.0,11.0,12.0,11.0,0.0,33.0,33.0,1.0,0.0,198.0,185.0,138.0,110.0,32.0,1.0,1.0,14.0,3.0,6.0,1.0,0.0,10.0,0.0,0.0
BERGLUND,PATRIK,C,21,PATRIK BERGLUND,26.0,0.0,0.0,26.0,10.0,5.0,10.0,1.0,24.0,25.0,0.0,1.0,133.0,115.0,122.0,99.0,20.0,4.0,2.0,12.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0
MATTEAU,STEFAN,C,21,STEFAN MATTEAU,11.0,0.0,0.0,11.0,4.0,5.0,2.0,0.0,9.0,9.0,2.0,0.0,52.0,47.0,56.0,55.0,11.0,0.0,0.0,5.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0
TATAR,TOMAS,C,21,TOMAS TATAR,62.0,0.0,0.0,62.0,20.0,18.0,22.0,2.0,48.0,53.0,9.0,0.0,270.0,188.0,156.0,140.0,53.0,4.0,5.0,23.0,8.0,14.0,8.0,3.0,6.0,0.0,0.0
TROCHECK,VINCENT,C,21,VINCENT TROCHECK,66.0,1.0,2.0,63.0,24.0,16.0,24.0,2.0,47.0,52.0,11.0,3.0,271.0,182.0,221.0,183.0,53.0,8.0,5.0,34.0,13.0,7.0,6.0,1.0,5.0,0.0,0.0
FERENCE,ANDREW,D,21,ANDREW FERENCE,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,12.0,11.0,11.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
POTTER,COREY,D,21,COREY POTTER,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WISNIEWSKI,JAMES,D,21,JAMES WISNIEWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSTKA,MICHAEL,D,21,MICHAEL KOSTKA,4.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,4.0,0.0,0.0,40.0,36.0,40.0,39.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ROUSSEL,ANTOINE,L,21,ANTOINE ROUSSEL,54.0,0.0,0.0,54.0,17.0,17.0,20.0,0.0,52.0,52.0,1.0,1.0,247.0,222.0,273.0,218.0,49.0,5.0,0.0,28.0,6.0,7.0,2.0,3.0,8.0,0.0,0.0
VAN RIEMSDYK,JAMES,L,21,JAMES VAN RIEMSDYK,49.0,0.0,0.0,49.0,17.0,14.0,15.0,3.0,34.0,39.0,10.0,0.0,220.0,152.0,128.0,116.0,40.0,7.0,2.0,21.0,4.0,5.0,9.0,3.0,7.0,0.0,0.0
RYCHEL,KERBY,L,21,KERBY RYCHEL,11.0,0.0,0.0,11.0,4.0,4.0,3.0,0.0,11.0,11.0,0.0,0.0,47.0,47.0,60.0,60.0,9.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0
ERIKSSON,LOUI,L,21,LOUI ERIKSSON,52.0,0.0,1.0,51.0,12.0,16.0,20.0,4.0,27.0,31.0,17.0,4.0,349.0,200.0,296.0,218.0,44.0,5.0,3.0,23.0,5.0,5.0,2.0,3.0,13.0,0.0,1.0
RAYMOND,MASON,L,21,MASON RAYMOND,15.0,0.0,0.0,15.0,5.0,7.0,3.0,0.0,10.0,10.0,5.0,0.0,68.0,50.0,70.0,68.0,11.0,1.0,3.0,6.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0
LAUGHTON,SCOTT,L,21,SCOTT LAUGHTON,25.0,0.0,0.0,25.0,7.0,12.0,6.0,0.0,24.0,24.0,0.0,1.0,112.0,108.0,137.0,119.0,21.0,3.0,1.0,14.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0
SMITH,BEN,R,21,BEN SMITH,9.0,0.0,0.0,9.0,3.0,3.0,3.0,0.0,9.0,9.0,0.0,0.0,51.0,49.0,67.0,51.0,8.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
SMITH-PELLY,DEVANTE,R,21,DEVANTE SMITH-PELLY,31.0,0.0,0.0,31.0,15.0,7.0,9.0,0.0,29.0,29.0,1.0,1.0,114.0,95.0,132.0,120.0,30.0,1.0,0.0,18.0,1.0,2.0,2.0,3.0,5.0,0.0,0.0
OKPOSO,KYLE,R,21,KYLE OKPOSO,70.0,1.0,4.0,65.0,24.0,22.0,24.0,0.0,57.0,58.0,12.0,0.0,316.0,227.0,210.0,185.0,59.0,6.0,5.0,40.0,11.0,7.0,7.0,1.0,4.0,0.0,0.0
SCEVIOUR,COLTON,C,22,COLTON SCEVIOUR,38.0,0.0,2.0,36.0,12.0,11.0,15.0,0.0,32.0,35.0,1.0,2.0,159.0,146.0,189.0,146.0,33.0,3.0,2.0,23.0,1.0,1.0,4.0,3.0,4.0,0.0,2.0
SHORE,DREW,C,22,DREW SHORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VARONE,PHIL,C,22,PHIL VARONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HORCOFF,SHAWN,C,22,SHAWN HORCOFF,27.0,0.0,0.0,27.0,13.0,7.0,7.0,0.0,22.0,24.0,0.0,3.0,133.0,114.0,169.0,127.0,25.0,1.0,1.0,16.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0
LEWIS,TREVOR,C,22,TREVOR LEWIS,59.0,1.0,0.0,58.0,19.0,24.0,14.0,2.0,53.0,55.0,3.0,1.0,218.0,203.0,194.0,135.0,52.0,3.0,4.0,36.0,3.0,1.0,8.0,1.0,9.0,0.0,1.0
BOYLE,DAN,D,22,DAN BOYLE,42.0,0.0,2.0,40.0,20.0,15.0,7.0,0.0,27.0,28.0,13.0,1.0,299.0,227.0,265.0,235.0,33.0,8.0,1.0,18.0,19.0,2.0,0.0,0.0,3.0,0.0,0.0
SHATTENKIRK,KEVIN,D,22,KEVIN SHATTENKIRK,70.0,0.0,2.0,68.0,24.0,24.0,21.0,1.0,42.0,47.0,21.0,2.0,309.0,205.0,264.0,191.0,60.0,5.0,5.0,29.0,30.0,4.0,5.0,0.0,1.0,0.0,1.0
SCHENN,LUKE,D,22,LUKE SCHENN,33.0,0.0,1.0,32.0,15.0,6.0,12.0,0.0,31.0,31.0,2.0,0.0,226.0,218.0,261.0,195.0,32.0,1.0,0.0,19.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0
REDMOND,ZACH,D,22,ZACH REDMOND,18.0,0.0,0.0,18.0,5.0,6.0,7.0,0.0,18.0,18.0,0.0,0.0,69.0,69.0,96.0,94.0,14.0,3.0,1.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
CUNNINGHAM,CRAIG,L,22,CRAIG CUNNINGHAM,3.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,12.0,12.0,23.0,22.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
SEDIN,DANIEL,L,22,DANIEL SEDIN,82.0,0.0,0.0,82.0,27.0,19.0,33.0,3.0,53.0,60.0,21.0,1.0,314.0,188.0,234.0,210.0,66.0,10.0,6.0,31.0,18.0,4.0,9.0,9.0,10.0,0.0,1.0
LARSSON,JOHAN,L,22,JOHAN LARSSON,49.0,0.0,0.0,49.0,16.0,16.0,16.0,1.0,39.0,41.0,8.0,0.0,194.0,169.0,225.0,203.0,43.0,4.0,2.0,24.0,3.0,8.0,3.0,6.0,5.0,0.0,0.0
SCOTT,JOHN,L,22,JOHN SCOTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOUILLIERAT,KAEL,L,22,KAEL MOUILLIERAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THORNTON,SHAWN,L,22,SHAWN THORNTON,19.0,0.0,1.0,18.0,6.0,6.0,7.0,0.0,19.0,19.0,0.0,0.0,61.0,61.0,60.0,60.0,19.0,0.0,0.0,6.0,6.0,2.0,3.0,0.0,2.0,0.0,0.0
MILANO,SONNY,L,22,SONNY MILANO,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,9.0,9.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CRACKNELL,ADAM,R,22,ADAM CRACKNELL,24.0,0.0,0.0,24.0,7.0,10.0,7.0,0.0,24.0,24.0,0.0,0.0,102.0,97.0,123.0,108.0,19.0,1.0,4.0,16.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0
THORBURN,CHRIS,R,22,CHRIS THORBURN,23.0,0.0,0.0,23.0,8.0,11.0,4.0,0.0,23.0,23.0,0.0,0.0,121.0,121.0,180.0,158.0,20.0,2.0,1.0,9.0,1.0,2.0,3.0,5.0,3.0,0.0,0.0
WEISE,DALE,R,22,DALE WEISE,34.0,0.0,0.0,34.0,18.0,4.0,12.0,0.0,28.0,29.0,5.0,0.0,179.0,137.0,145.0,135.0,23.0,6.0,5.0,12.0,1.0,4.0,3.0,4.0,9.0,0.0,1.0
CONDRA,ERIK,R,22,ERIK CONDRA,18.0,0.0,0.0,18.0,5.0,6.0,7.0,0.0,18.0,18.0,0.0,0.0,91.0,89.0,99.0,79.0,12.0,4.0,2.0,8.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0
TOOTOO,JORDIN,R,22,JORDIN TOOTOO,31.0,0.0,0.0,31.0,12.0,13.0,6.0,0.0,28.0,29.0,2.0,0.0,131.0,109.0,106.0,103.0,27.0,2.0,2.0,11.0,2.0,12.0,1.0,0.0,5.0,0.0,0.0
NIEDERREITER,NINO,R,22,NINO NIEDERREITER,62.0,0.0,0.0,62.0,18.0,21.0,22.0,1.0,49.0,50.0,12.0,0.0,271.0,215.0,185.0,169.0,54.0,5.0,3.0,32.0,1.0,5.0,6.0,4.0,14.0,0.0,0.0
KELLY,CHRIS,C,23,CHRIS KELLY,3.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,15.0,13.0,39.0,30.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEGNA,JAYSON,C,23,JAYSON MEGNA,6.0,0.0,0.0,6.0,0.0,4.0,2.0,0.0,5.0,5.0,1.0,0.0,21.0,15.0,17.0,17.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
HENDRICKS,MATT,C,23,MATT HENDRICKS,24.0,0.0,2.0,22.0,11.0,6.0,7.0,0.0,22.0,22.0,1.0,1.0,133.0,124.0,219.0,151.0,20.0,2.0,2.0,11.0,1.0,3.0,2.0,2.0,4.0,0.0,1.0
GRIMALDI,ROCCO,C,23,ROCCO GRIMALDI,8.0,0.0,0.0,8.0,2.0,3.0,3.0,0.0,8.0,8.0,0.0,0.0,43.0,34.0,34.0,33.0,8.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
REINHART,SAM,C,23,SAM REINHART,58.0,0.0,1.0,57.0,14.0,18.0,26.0,0.0,40.0,45.0,13.0,0.0,277.0,183.0,214.0,185.0,50.0,5.0,3.0,22.0,4.0,9.0,3.0,6.0,14.0,0.0,0.0
GOMEZ,SCOTT,C,23,SCOTT GOMEZ,6.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,64.0,54.0,68.0,63.0,5.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
WILSON,SCOTT,C,23,SCOTT WILSON,10.0,0.0,0.0,10.0,6.0,2.0,2.0,0.0,9.0,10.0,0.0,0.0,41.0,38.0,36.0,35.0,9.0,1.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
MONAHAN,SEAN,C,23,SEAN MONAHAN,72.0,0.0,4.0,68.0,22.0,27.0,21.0,2.0,42.0,51.0,19.0,2.0,317.0,196.0,283.0,231.0,58.0,9.0,5.0,51.0,1.0,7.0,1.0,3.0,9.0,0.0,0.0
SILL,ZACH,C,23,ZACH SILL,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,12.0,12.0,20.0,19.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EDLER,ALEXANDER,D,23,ALEXANDER EDLER,60.0,0.0,2.0,58.0,14.0,22.0,21.0,3.0,39.0,44.0,16.0,0.0,229.0,141.0,222.0,163.0,53.0,6.0,1.0,29.0,26.0,4.0,1.0,0.0,0.0,0.0,0.0
MANNING,BRANDON,D,23,BRANDON MANNING,28.0,0.0,0.0,28.0,10.0,7.0,11.0,0.0,28.0,28.0,0.0,0.0,195.0,186.0,171.0,151.0,25.0,3.0,0.0,14.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0
LINDELL,ESA,D,23,ESA LINDELL,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,13.0,12.0,13.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLOFSSON,GUSTAV,D,23,GUSTAV OLOFSSON,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,4.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKMAN-LARSSON,OLIVER,D,23,OLIVER EKMAN-LARSSON,103.0,0.0,5.0,98.0,31.0,37.0,35.0,0.0,59.0,62.0,40.0,1.0,411.0,255.0,344.0,285.0,84.0,11.0,8.0,61.0,31.0,10.0,0.0,0.0,1.0,0.0,0.0
MCGINN,BROCK,L,23,BROCK MCGINN,7.0,0.0,0.0,7.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,0.0,29.0,29.0,38.0,32.0,4.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
BROWN,DUSTIN,L,23,DUSTIN BROWN,95.0,0.0,1.0,94.0,36.0,31.0,28.0,0.0,84.0,85.0,7.0,3.0,318.0,281.0,214.0,158.0,82.0,7.0,6.0,48.0,9.0,15.0,10.0,0.0,12.0,0.0,1.0
FARNHAM,BOBBY,R,23,BOBBY FARNHAM,23.0,0.0,1.0,22.0,9.0,6.0,8.0,0.0,23.0,23.0,0.0,0.0,72.0,72.0,90.0,85.0,18.0,3.0,2.0,6.0,3.0,9.0,2.0,0.0,3.0,0.0,0.0
CLARKSON,DAVID,R,23,DAVID CLARKSON,4.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,34.0,33.0,51.0,50.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
JASKIN,DMITRIJ,R,23,DMITRIJ JASKIN,30.0,0.0,0.0,30.0,9.0,8.0,13.0,0.0,30.0,30.0,0.0,0.0,124.0,119.0,102.0,102.0,25.0,5.0,0.0,17.0,2.0,0.0,4.0,3.0,3.0,0.0,1.0
BROWN,J.T.,R,23,J.T. BROWN,49.0,0.0,0.0,49.0,17.0,15.0,17.0,0.0,48.0,48.0,0.0,1.0,187.0,175.0,206.0,157.0,38.0,8.0,3.0,28.0,3.0,4.0,3.0,1.0,10.0,0.0,0.0
MALONE,BRAD,C,24,BRAD MALONE,22.0,0.0,0.0,22.0,6.0,12.0,4.0,0.0,22.0,22.0,0.0,0.0,84.0,83.0,116.0,94.0,21.0,1.0,0.0,7.0,1.0,7.0,2.0,1.0,4.0,0.0,0.0
CHIPCHURA,KYLE,C,24,KYLE CHIPCHURA,17.0,0.0,1.0,16.0,8.0,5.0,4.0,0.0,15.0,15.0,1.0,1.0,110.0,102.0,185.0,165.0,16.0,1.0,0.0,12.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
LINDBERG,OSCAR,C,24,OSCAR LINDBERG,41.0,0.0,0.0,41.0,13.0,16.0,12.0,0.0,36.0,36.0,5.0,0.0,158.0,136.0,162.0,148.0,35.0,4.0,2.0,25.0,2.0,2.0,2.0,2.0,8.0,0.0,0.0
HOLLAND,PETER,C,24,PETER HOLLAND,59.0,0.0,1.0,58.0,15.0,25.0,18.0,1.0,37.0,40.0,19.0,0.0,266.0,160.0,152.0,138.0,50.0,4.0,5.0,29.0,8.0,8.0,3.0,1.0,10.0,0.0,0.0
HUNT,BRAD,D,24,BRAD HUNT,4.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,20.0,14.0,23.0,20.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
TINORDI,JARRED,D,24,JARRED TINORDI,5.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,5.0,0.0,0.0,21.0,20.0,29.0,22.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BENN,JORDIE,D,24,JORDIE BENN,23.0,0.0,1.0,22.0,9.0,10.0,4.0,0.0,22.0,23.0,0.0,0.0,178.0,169.0,232.0,179.0,18.0,5.0,0.0,9.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0
DUMBA,MATT,D,24,MATT DUMBA,72.0,0.0,1.0,71.0,22.0,32.0,18.0,0.0,50.0,50.0,22.0,0.0,285.0,222.0,262.0,244.0,58.0,9.0,5.0,20.0,43.0,9.0,0.0,0.0,0.0,0.0,0.0
DESPRES,SIMON,D,24,SIMON DESPRES,16.0,1.0,0.0,15.0,2.0,6.0,8.0,0.0,15.0,16.0,0.0,0.0,137.0,123.0,123.0,91.0,15.0,1.0,0.0,7.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0
NYSTROM,ERIC,L,24,ERIC NYSTROM,9.0,0.0,0.0,9.0,5.0,2.0,2.0,0.0,9.0,9.0,0.0,0.0,65.0,63.0,102.0,76.0,7.0,2.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0
DANAULT,PHILLIP,L,24,PHILLIP DANAULT,26.0,0.0,0.0,26.0,11.0,10.0,5.0,0.0,26.0,26.0,0.0,0.0,111.0,107.0,127.0,109.0,24.0,1.0,1.0,14.0,1.0,3.0,1.0,1.0,5.0,0.0,1.0
HUDLER,JIRI,R,24,JIRI HUDLER,35.0,0.0,0.0,35.0,9.0,15.0,11.0,0.0,28.0,28.0,7.0,0.0,228.0,153.0,186.0,171.0,28.0,4.0,3.0,14.0,4.0,2.0,3.0,3.0,9.0,0.0,0.0
READ,MATT,R,24,MATT READ,61.0,0.0,2.0,59.0,22.0,12.0,24.0,3.0,47.0,55.0,5.0,1.0,242.0,184.0,210.0,155.0,53.0,6.0,2.0,21.0,3.0,11.0,9.0,9.0,8.0,0.0,0.0
CALLAHAN,RYAN,R,24,RYAN CALLAHAN,73.0,0.0,1.0,72.0,26.0,24.0,23.0,0.0,53.0,57.0,12.0,4.0,262.0,189.0,242.0,170.0,56.0,14.0,3.0,36.0,8.0,5.0,7.0,3.0,14.0,0.0,0.0
HAMILTON,FREDDIE,C,25,FREDDIE HAMILTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
