,last,first,pos,num,GP,TOI,TOI_5v5,corsi_for_5v5/60,corsi_against_5v5/60,corsi_5v5/60,fenwick_for_5v5/60,fenwick_against_5v5/60,fenwick_5v5/60,5v5_block/60,g_block_5_5v5/60,b_block_5_5v5/60,g_block_10_5v5/60,b_block_10_5v5/60,g_block_5_ev/60,5v5_hits/60,g_hit_5_5v5/60,b_hit_5_5v5/60,g_hit_10_5v5/60,b_hit_10_5v5/60,5v5_goal/60,5v5_shot/60,5v5_give/60,5v5_take/60
518,STRAIT,BRIAN,D,37,52.0,13.3763888889,11.7958333333,51.7131755563,57.6474743907,-5.93429883433,37.3860826563,41.2857647474,-3.89968209113,4.8322147651,4.74743906747,0.0847756976333,4.74743906747,0.0847756976333,4.74743906747,8.30801836807,8.22324267043,0.0847756976333,8.05369127517,0.2543270929,0.0847756976333,3.47580360297,1.5259625574,0.593429883433
521,RITCHIE,NICK,L,37,33.0,6.46916666667,6.05222222222,56.3429410685,50.0642555535,6.27868551496,41.6375986782,37.1764273912,4.46117128695,1.65228566183,1.48705709565,0.165228566183,1.48705709565,0.165228566183,1.48705709565,15.366256655,15.366256655,0.0,15.366256655,0.0,0.330457132366,8.42665687534,0.660914264733,1.32182852947
522,KAPANEN,KASPERI,R,37,9.0,2.21694444444,1.81972222222,57.7011143337,54.9534422226,2.74767211113,40.1160128225,44.5122882003,-4.3962753778,0.549534422226,0.549534422226,0.0,0.549534422226,0.0,0.549534422226,4.94580980003,4.94580980003,0.0,4.94580980003,0.0,0.0,5.49534422226,0.549534422226,2.1981376889
523,JENNER,BOONE,C,38,82.0,22.4258333333,18.7255555556,52.9757313238,60.7725627485,-7.79683142467,39.9988132677,43.843826025,-3.84501275737,3.68480389248,3.68480389248,0.0,3.68480389248,0.0,3.73820684745,11.2146205423,11.2146205423,0.0,11.2146205423,0.0,1.01465614431,8.22405506438,1.01465614431,1.86910342372
524,KEARNS,BRACKEN,C,38,2.0,0.529722222222,0.443333333333,38.3458646617,31.5789473684,6.76691729323,36.0902255639,27.0676691729,9.02255639098,2.25563909774,2.25563909774,0.0,2.25563909774,0.0,2.25563909774,11.2781954887,11.2781954887,0.0,11.2781954887,0.0,0.0,0.0,2.25563909774,0.0
525,HALEY,MICHEAL,C,38,16.0,1.89277777778,1.88361111111,44.0642973013,58.3984663029,-14.3341690016,32.3846040407,43.0025070049,-10.6179029642,2.12358059283,2.12358059283,0.0,2.12358059283,0.0,2.12358059283,20.7049107801,20.7049107801,0.0,20.7049107801,0.0,0.530895148208,4.77805633387,4.77805633387,0.0
526,GRAGNANI,MARC-ANDRE,D,38,4.0,0.9575,0.746666666667,49.5535714286,45.5357142857,4.01785714286,33.4821428571,34.8214285714,-1.33928571429,1.33928571429,1.33928571429,0.0,1.33928571429,0.0,1.33928571429,1.33928571429,1.33928571429,0.0,1.33928571429,0.0,0.0,0.0,0.0,1.33928571429
527,SANTINI,STEVEN,D,38,1.0,0.243055555556,0.236944444444,21.101992966,54.8651817116,-33.7631887456,21.101992966,33.7631887456,-12.6611957796,8.4407971864,8.4407971864,0.0,8.4407971864,0.0,8.4407971864,0.0,0.0,0.0,0.0,0.0,0.0,4.2203985932,4.2203985932,0.0
528,FIDDLER,VERNON,L,38,82.0,15.8872222222,12.2161111111,55.6641957342,55.2549001774,0.409295556869,41.1751330211,40.1109645732,1.06416844786,1.8827595616,1.8827595616,0.0,1.8827595616,0.0,2.12833689572,3.4380826777,3.4380826777,0.0,3.4380826777,0.0,0.491154668243,5.97571513029,1.14602755923,1.30974578198
529,ARVIDSSON,VIKTOR,L,38,56.0,11.5744444444,11.0455555556,60.6578815009,51.876068806,8.7818126949,44.8144049894,36.485263052,8.32914193743,2.71602454481,2.71602454481,0.0,2.62549039332,0.0905341514938,2.8970928478,2.44442209033,2.44442209033,0.0,2.44442209033,0.0,0.543204908963,11.3167689367,1.53908057539,1.35801227241
530,HARTMAN,RYAN,R,38,3.0,0.461944444444,0.461944444444,67.107636801,80.0962116657,-12.9885748647,51.9542994588,56.2838244137,-4.3295249549,6.49428743235,6.49428743235,0.0,6.49428743235,0.0,6.49428743235,10.8238123873,10.8238123873,0.0,10.8238123873,0.0,0.0,6.49428743235,2.16476247745,6.49428743235
531,COUTURE,LOGAN,C,39,52.0,15.0538888889,10.5358333333,56.8535948746,50.3045163331,6.54907854149,40.3385272483,34.1691054338,6.16942181444,2.6575970893,2.56268290754,0.0949141817607,2.56268290754,0.0949141817607,3.1321679981,2.27794036226,2.27794036226,0.0,2.27794036226,0.0,0.854227635846,7.40330617733,2.94233963458,2.94233963458
532,CHAPUT,MICHAEL,C,39,8.0,1.19972222222,1.19111111111,52.8917910448,56.25,-3.35820895522,36.9402985075,41.1380597015,-4.19776119403,2.51865671642,1.67910447761,0.839552238806,1.67910447761,0.839552238806,1.67910447761,10.9141791045,10.9141791045,0.0,10.0746268657,0.839552238806,0.839552238806,7.55597014925,2.51865671642,0.0
533,NYLANDER,WILLIAM,C,39,22.0,5.99055555556,4.6425,61.1739364567,52.3424878837,8.83144857297,43.5110393107,42.2186322025,1.29240710824,1.07700592353,1.07700592353,0.0,1.07700592353,0.0,1.07700592353,0.861604738826,0.861604738826,0.0,0.861604738826,0.0,0.861604738826,4.73882606354,1.50780829295,3.2310177706
534,PROSSER,NATE,D,39,54.0,10.2513888889,8.85138888889,47.3372038287,57.0531931586,-9.71598932999,35.7006119567,39.2028871803,-3.5022752236,6.66562058685,6.66562058685,0.0,6.55264396673,0.112976620116,6.77859720697,3.72822846383,3.72822846383,0.0,3.72822846383,0.0,0.0,2.03357916209,1.58167268163,0.338929860348
535,HELGESON,SETH,D,39,19.0,4.41944444444,4.22888888889,40.9090909091,57.225433526,-16.3163426169,31.6868102995,42.3279033106,-10.641093011,5.20231213873,5.20231213873,0.0,5.20231213873,0.0,5.43878087231,10.4046242775,10.4046242775,0.0,10.4046242775,0.0,0.0,1.89174986863,1.89174986863,0.236468733579
536,ENSTROM,TOBY,D,39,72.0,25.0252777778,20.5458333333,52.6627458933,48.7203407017,3.94240519164,38.5479618739,37.8178868384,0.73007503549,3.40701683229,3.40701683229,0.0,3.40701683229,0.0,3.79639018455,1.07077671872,1.07077671872,0.0,1.07077671872,0.0,0.0973433380653,1.94686676131,1.55749340904,0.243358345163
540,BELESKEY,MATT,L,39,80.0,21.1425,18.5952777778,57.4339363339,56.0357318913,1.39820444259,42.3225729352,42.7527896867,-0.430216751565,2.25863794572,2.25863794572,0.0,2.25863794572,0.0,2.36619213361,13.4442734864,13.4442734864,0.0,13.4442734864,0.0,0.645325127347,7.09857640082,1.23687316075,1.29065025469
541,MANTHA,ANTHONY,R,39,10.0,1.95,1.60055555556,66.2270045123,55.6056924679,10.6213120444,52.4817771607,45.6091634849,6.87261367581,1.87434918431,1.87434918431,0.0,1.87434918431,0.0,1.87434918431,2.49913224575,2.49913224575,0.0,2.49913224575,0.0,0.0,9.99652898299,1.24956612287,2.49913224575
542,BAUN,KYLE,R,39,2.0,0.301666666667,0.301666666667,43.0939226519,62.9834254144,-19.8895027624,33.1491712707,59.6685082873,-26.5193370166,0.0,0.0,0.0,0.0,0.0,0.0,9.94475138122,9.94475138122,0.0,9.94475138122,0.0,0.0,3.31491712707,0.0,0.0
543,DILLON,BRENDEN,D,4,76.0,21.1338888889,19.4744444444,54.2249101386,55.4059451133,-1.18103497461,39.744394363,37.5363724539,2.20802190905,4.05659839105,4.00524904433,0.0513493467222,3.95389969761,0.102698693444,4.10794773778,7.29160723455,7.29160723455,0.0,7.29160723455,0.0,0.102698693444,4.46739316483,2.00262452217,0.513493467222
544,FOWLER,CAM,D,4,69.0,26.1977777778,18.9291666667,54.1492405899,56.8434954876,-2.69425489764,41.2590799031,41.9986792868,-0.739599383667,4.54325335681,4.54325335681,0.0,4.54325335681,0.0,4.91305304865,1.90182698657,1.90182698657,0.0,1.90182698657,0.0,0.10565705481,3.11688311688,1.26788465772,0.686770856262
545,GUNNARSSON,CARL,D,4,72.0,20.8555555556,17.7291666667,50.1433607521,50.4253819036,-0.282021151586,38.0164512338,36.6627497062,1.35370152761,5.13278495887,5.13278495887,0.0,5.13278495887,0.0,5.41480611046,3.44065804935,3.44065804935,0.0,3.44065804935,0.0,0.112808460635,2.59459459459,1.12808460635,0.507638072855
546,OLSEN,DYLAN,D,4,8.0,1.83361111111,1.81305555556,39.711965681,53.5008426536,-13.7888769726,32.5417496553,44.6759613911,-12.1342117359,3.86088555232,3.86088555232,0.0,3.86088555232,0.0,3.86088555232,3.30933047342,3.30933047342,0.0,3.30933047342,0.0,0.0,4.96399571013,0.551555078903,0.0
547,KINDL,JAKUB,D,4,44.0,11.2858333333,10.1672222222,57.1444183378,46.5220479755,10.6223703623,43.9648106661,38.1618490793,5.8029615868,2.26217146604,2.26217146604,0.0,2.26217146604,0.0,2.26217146604,3.73750068302,3.73750068302,0.0,3.73750068302,0.0,0.0983552811322,5.11447461887,2.4588820283,0.688486967925
548,DEMERS,JASON,D,4,62.0,21.5636111111,16.4413888889,62.7684198077,53.0977039653,9.67071584247,45.8598726115,38.6220412577,7.2378313538,3.58850462079,3.52768250857,0.0608221122168,3.46686039636,0.121644224434,3.71014884522,4.37919207961,4.31836996739,0.0608221122168,4.25754785518,0.121644224434,0.121644224434,4.25754785518,2.1895960398,1.39890858099
549,GORGES,JOSH,D,4,77.0,26.2636111111,22.2752777778,48.9780648701,59.1238418276,-10.1457769575,36.0489331721,44.4438902121,-8.39495704007,5.61160229951,5.61160229951,0.0,5.61160229951,0.0,5.92585202828,5.92585202828,5.92585202828,0.0,5.88095920989,0.0448928183961,0.0897856367922,2.46910501178,0.673392275941,0.583606639149
550,CONNAUTON,KEVIN,D,4,65.0,18.1327777778,15.6072222222,54.269746912,61.1255472894,-6.85580037732,41.0066564625,45.2354679102,-4.22881144769,3.45993663902,3.45993663902,0.0,3.45993663902,0.0,3.58808244047,6.08692556865,6.08692556865,0.0,6.08692556865,0.0,0.320364503613,5.44619656142,0.640729007226,0.897020610116
551,REILLY,MIKE,D,4,29.0,5.84,4.65027777778,54.190311212,63.4370706648,-9.24675945284,42.5781016666,46.6638790992,-4.08577743265,4.30081835016,4.30081835016,0.0,4.30081835016,0.0,4.51585926767,0.645122752524,0.645122752524,0.0,0.645122752524,0.0,0.215040917508,3.22561376262,1.93536825757,0.430081835016
552,HJALMARSSON,NIKLAS,D,4,81.0,30.2105555556,24.9991666667,53.681789393,50.0016667222,3.68012267076,39.6813227108,36.641221374,3.04010133671,4.92016400547,4.84016133871,0.0800026667556,4.84016133871,0.0800026667556,5.08016933898,1.00003333444,1.00003333444,0.0,1.00003333444,0.0,0.0800026667556,2.80009333644,2.08006933564,0.960032001067
553,POSTMA,PAUL,D,4,26.0,4.96277777778,4.66888888889,58.0437886721,49.9048072347,8.13898143741,41.5516420752,37.0537839124,4.49785816278,2.99857210852,2.99857210852,0.0,2.99857210852,0.0,2.99857210852,2.57020466445,2.35602094241,0.214183722037,2.35602094241,0.214183722037,0.428367444074,4.71204188482,1.7134697763,0.856734888149
554,SCUDERI,ROB,D,4,63.0,16.6005555556,14.4366666667,49.526668206,54.6525051951,-5.12583698915,38.2359732163,40.314015239,-2.07804202263,4.22535211268,4.22535211268,0.0,4.22535211268,0.0,4.6409605172,2.00877395521,2.00877395521,0.0,2.00877395521,0.0,0.0,2.28584622489,1.73170168552,0.277072269684
555,ELLIS,RYAN,D,4,79.0,27.5127777778,21.9041666667,56.0623929998,46.7490964428,9.31329655697,41.1793798745,34.7879018452,6.39147802929,3.24139242914,3.19573901465,0.045653414495,3.19573901465,0.045653414495,3.6066197451,2.64789804071,2.64789804071,0.0,2.64789804071,0.0,0.27392048697,4.5653414495,0.913068289899,0.684801217424
556,CHORNEY,TAYLOR,D,4,55.0,12.0916666667,10.8963888889,51.4849465929,54.6052463864,-3.12029979351,38.2695592322,41.0227649323,-2.75320570016,4.12980855023,3.94626150356,0.183547046677,3.85448798022,0.275320570016,4.03803502689,4.68044969026,4.68044969026,0.0,4.58867616693,0.0917735233385,0.0917735233385,2.47788513014,2.20256456012,0.734188186708
557,BARRIE,TYSON,D,4,78.0,30.1497222222,23.9225,50.4127913053,62.8278817013,-12.4150903961,37.3706761417,47.3612707702,-9.99059462849,3.05152053506,3.0097188839,0.0418016511652,3.0097188839,0.0418016511652,3.05152053506,1.37945448845,1.33765283729,0.0418016511652,1.33765283729,0.0418016511652,0.376214860487,4.01295851186,1.9228759536,1.0868429303
558,MICHALEK,ZBYNEK,D,4,70.0,19.8,15.8619444444,46.5264522004,59.3243787542,-12.7979265538,34.4220093515,43.2481655955,-8.82615624398,5.67395758542,5.61091361224,0.0630439731713,5.61091361224,0.0630439731713,5.67395758542,4.53916606833,4.53916606833,0.0,4.53916606833,0.0,0.126087946343,3.97177030979,1.38696740977,0.819571651227
559,HALL,TAYLOR,L,4,82.0,26.2180555556,20.7908333333,59.7859633653,55.5533287907,4.23263457453,43.6730931099,40.6429115395,3.0301815704,2.40490600826,2.35680788809,0.0480981201651,2.30870976793,0.0961962403303,2.35680788809,3.55926089222,3.55926089222,0.0,3.51116277205,0.0480981201651,0.865766162972,9.47532967253,2.78969096958,2.88588720991
560,SUNDQVIST,OSKAR,C,40,18.0,3.09333333333,2.93472222222,50.7714150497,53.1566493138,-2.38523426408,39.5267392333,43.6157122575,-4.08897302414,1.70373876006,1.70373876006,0.0,1.70373876006,0.0,1.70373876006,6.1334595362,6.1334595362,0.0,6.1334595362,0.0,0.0,4.08897302414,0.340747752011,2.04448651207
561,CARPENTER,RYAN,C,40,1.0,0.124166666667,0.124166666667,32.2147651007,48.322147651,-16.1073825503,24.1610738255,48.322147651,-24.1610738255,0.0,0.0,0.0,0.0,0.0,0.0,8.05369127517,8.05369127517,0.0,8.05369127517,0.0,0.0,0.0,0.0,0.0
562,LECAVALIER,VINCENT,C,40,49.0,10.8127777778,8.93083333333,50.6111785014,53.5224409816,-2.91126248017,38.7421853131,37.3985257068,1.34365960623,2.46337594476,2.46337594476,0.0,2.46337594476,0.0,2.46337594476,6.49435476346,6.49435476346,0.0,6.49435476346,0.0,0.335914901558,5.48661005879,1.11971633853,1.34365960623
570,TANGUAY,ALEX,L,40,70.0,18.4222222222,14.6736111111,53.9744439186,64.7420728822,-10.7676289636,41.0260293422,47.2957879792,-6.26975863701,2.24893516327,2.24893516327,0.0,2.24893516327,0.0,2.31708471368,1.36299100805,1.36299100805,0.0,1.36299100805,0.0,0.477046852816,3.20302886891,0.749645054425,1.63558920965
571,ZETTERBERG,HENRIK,L,40,82.0,26.5275,20.4158333333,52.4103024613,50.8428915466,1.56741091473,39.4301808237,40.2138862811,-0.783705457366,1.17555818605,1.17555818605,0.0,1.17555818605,0.0,1.27352136822,2.40009796318,2.40009796318,0.0,2.40009796318,0.0,0.440834319768,6.71047797869,1.56741091473,1.17555818605
572,ZALEWSKI,MICHAEL,L,40,3.0,0.592777777778,0.592777777778,40.4873477038,37.1134020619,3.37394564199,32.0524835989,28.6785379569,3.37394564199,0.0,0.0,0.0,0.0,0.0,0.0,11.808809747,11.808809747,0.0,11.808809747,0.0,0.0,3.37394564199,1.68697282099,0.0
573,BOLL,JARED,R,40,30.0,3.325,3.30916666667,35.3563334173,68.8995215311,-33.5431881138,27.8015613196,48.3505414253,-20.5489801058,4.53286325863,4.53286325863,0.0,4.53286325863,0.0,4.53286325863,16.0161168471,16.0161168471,0.0,16.0161168471,0.0,0.302190883908,3.02190883908,0.0,0.906572651725
574,ARMIA,JOEL,R,40,43.0,8.71555555556,7.93361111111,50.9225867442,49.9142186898,1.00836805434,36.427295963,34.7886978747,1.6385980883,2.39487412906,2.39487412906,0.0,2.26882812226,0.126046006792,2.39487412906,6.80648436679,6.80648436679,0.0,6.80648436679,0.0,0.378138020377,5.41997829208,1.51255208151,2.52092013585
575,GRABNER,MICHAEL,R,40,80.0,19.2922222222,14.3291666667,54.7833672579,56.6676359407,-1.88426868276,39.7790055249,43.9662692643,-4.18726373946,2.3029950567,2.3029950567,0.0,2.3029950567,0.0,2.44257051468,2.23320732771,2.23320732771,0.0,2.23320732771,0.0,0.418726373946,5.37365513231,1.18639139285,2.65193370166
576,WENNBERG,ALEXANDER,C,41,69.0,18.2397222222,14.0269444444,55.4646810702,57.0330910747,-1.56841000455,40.9212428461,41.9193219399,-0.998079093808,2.42390637068,2.42390637068,0.0,2.42390637068,0.0,2.63778046221,2.1387409153,2.1387409153,0.0,2.1387409153,0.0,0.42774818306,3.92102501139,1.28324454918,2.70907182605
577,MCKEGG,GREG,C,41,15.0,2.06444444444,1.96027777778,42.8510698597,55.0942326768,-12.2431628171,33.6686977469,43.3612016438,-9.69250389684,3.06079070427,3.06079070427,0.0,3.06079070427,0.0,3.06079070427,10.2026356809,10.2026356809,0.0,10.2026356809,0.0,1.02026356809,5.61144962449,0.510131784044,2.04052713618
578,KEMPPAINEN,JOONAS,C,41,44.0,9.19055555556,7.7575,46.0199806639,62.9068643248,-16.886883661,34.8050273928,47.5668707702,-12.7618433774,1.67579761521,1.67579761521,0.0,1.67579761521,0.0,1.67579761521,4.64067031905,4.64067031905,0.0,4.64067031905,0.0,0.128907508862,4.1250402836,1.0312600709,2.70705768611
579,GLENDENING,LUKE,C,41,81.0,19.68,14.7033333333,44.6157333938,54.0013602358,-9.38562684199,34.3459532986,42.7794150986,-8.43346180005,1.83631829517,1.83631829517,0.0,1.83631829517,0.0,2.24438902743,8.63749716618,8.56948537747,0.06801178871,8.56948537747,0.06801178871,0.34005894355,4.82883699841,0.54409430968,0.884153253231
580,MCNEILL,MARK,C,41,1.0,0.212222222222,0.196388888889,30.5516265912,71.2871287129,-40.7355021216,20.3677510608,66.1951909477,-45.8274398868,0.0,0.0,0.0,0.0,0.0,0.0,10.1838755304,10.1838755304,0.0,10.1838755304,0.0,0.0,0.0,0.0,5.09193776521
581,MUELLER,MIRCO,D,41,11.0,1.94388888889,1.86583333333,55.2032157213,53.0594015185,2.14381420277,38.5886556498,40.7324698526,-2.14381420277,1.60786065208,1.60786065208,0.0,1.60786065208,0.0,1.60786065208,1.07190710138,1.07190710138,0.0,1.07190710138,0.0,0.0,3.75167485485,3.21572130415,0.535953550692
582,BORTUZZO,ROBERT,D,41,40.0,8.84611111111,8.11055555556,56.0997328584,46.3593396808,9.74039317761,43.8934173574,33.659839715,10.2335776423,4.68525241455,4.68525241455,0.0,4.68525241455,0.0,4.68525241455,10.6034659908,10.6034659908,0.0,10.6034659908,0.0,0.246592232345,5.42502911158,0.986368929379,0.616480580862
586,ZOLNIERCZYK,HARRY,L,41,1.0,0.146666666667,0.146111111111,68.4410646388,54.752851711,13.6882129278,41.0646387833,34.2205323194,6.84410646388,0.0,0.0,0.0,0.0,0.0,0.0,20.5323193916,20.5323193916,0.0,20.5323193916,0.0,0.0,6.84410646388,0.0,0.0
587,BYRON,PAUL,L,41,62.0,14.2172222222,11.7594444444,50.8527424765,52.2983890017,-1.44564652525,35.6309349459,38.3521519346,-2.72121698871,1.53068455615,1.53068455615,0.0,1.53068455615,0.0,1.70076061794,9.35418339869,9.26914536779,0.0850380308972,9.26914536779,0.0850380308972,0.59526621628,2.80625501961,1.19053243256,1.02045637077
588,KENINS,RONALDS,L,41,8.0,1.52138888889,1.49416666667,42.1639709983,54.8800892359,-12.7161182376,34.8020078081,44.841048522,-10.0390407139,1.33853876185,1.33853876185,0.0,1.33853876185,0.0,1.33853876185,12.7161182376,12.7161182376,0.0,12.7161182376,0.0,0.0,4.01561628555,1.33853876185,2.00780814278
589,SPRONG,DANIEL,R,41,18.0,2.6175,2.48222222222,48.7466427932,57.2068039391,-8.46016114593,39.0778871979,44.7179946285,-5.64010743062,1.20859444942,1.20859444942,0.0,1.20859444942,0.0,1.20859444942,5.64010743062,5.64010743062,0.0,5.64010743062,0.0,0.805729632945,8.46016114593,2.01432408236,1.61145926589
590,SOSHNIKOV,NIKITA,R,41,11.0,2.86388888889,2.42361111111,65.1919770774,57.3524355301,7.83954154728,45.7994269341,39.1977077364,6.60171919771,2.47564469914,2.47564469914,0.0,2.06303724928,0.412607449857,2.47564469914,14.0286532951,14.0286532951,0.0,14.0286532951,0.0,0.412607449857,10.7277936963,1.23782234957,0.825214899713
591,NORDSTROM,JOAKIM,C,42,71.0,18.4905555556,15.9188888889,50.6944929155,51.7624066448,-1.06791372932,37.4397989809,38.6961680743,-1.25636909332,1.44482445732,1.38200600265,0.062818454666,1.38200600265,0.062818454666,1.57046136665,6.0933901026,6.03057164794,0.062818454666,6.03057164794,0.062818454666,0.565366091994,4.33447337196,2.01019054931,1.25636909332
592,MARCHESSAULT,JONATHAN,C,42,45.0,9.06694444444,6.82583333333,59.1869124649,50.6897814675,8.49713099744,45.7087046759,38.2370894885,7.4716151874,1.17201806861,1.17201806861,0.0,1.17201806861,0.0,1.17201806861,7.91112196313,7.91112196313,0.0,7.91112196313,0.0,0.439506775729,8.79013551459,0.879013551459,1.02551581004
593,HOWDEN,QUINTON,C,42,58.0,10.0263888889,9.7,41.3402061856,48.4536082474,-7.11340206186,32.9896907216,38.0412371134,-5.05154639175,1.03092783505,1.03092783505,0.0,1.03092783505,0.0,1.03092783505,11.9587628866,11.9587628866,0.0,11.9587628866,0.0,0.515463917526,4.84536082474,0.618556701031,0.927835051546
594,BOZAK,TYLER,C,42,57.0,16.4744444444,12.7594444444,63.3256411373,59.4069752253,3.91866591196,46.9456176253,46.7888709888,0.156746636478,1.48909304655,1.48909304655,0.0,1.48909304655,0.0,1.72421300126,3.21330604781,3.21330604781,0.0,3.21330604781,0.0,0.548613227674,4.85914573083,0.940479818871,1.95933295598
595,MANSON,JOSH,D,42,71.0,22.2258333333,18.9611111111,57.2223849985,43.4046293583,13.8177556402,43.5628479344,32.3820685614,11.180779373,2.00410196308,2.00410196308,0.0,1.95136243774,0.0527395253443,2.21506006446,6.96161734544,6.96161734544,0.0,6.85613829476,0.105479050689,0.210958101377,3.84998535013,2.00410196308,0.685613829476
596,MAYFIELD,SCOTT,D,42,6.0,1.71083333333,1.49361111111,48.2053189511,58.9176120513,-10.7122931002,36.1539892133,40.1710991259,-4.01710991259,8.70373814395,8.70373814395,0.0,8.70373814395,0.0,8.70373814395,8.03421982518,8.03421982518,0.0,8.03421982518,0.0,0.669518318765,2.0085549563,2.0085549563,0.0
597,SLEPYSHEV,ANTON,L,42,11.0,1.59333333333,1.54416666667,44.0366972477,47.2746896924,-3.23799244468,28.4943335132,42.0939017809,-13.5995682677,0.647598488937,0.647598488937,0.0,0.647598488937,0.0,0.647598488937,8.41878035618,8.41878035618,0.0,8.41878035618,0.0,0.0,3.23799244468,1.29519697787,1.29519697787
598,SELLECK,ERIC,L,42,1.0,0.159166666667,0.153055555556,45.7350272232,71.8693284936,-26.1343012704,39.2014519056,58.8021778584,-19.6007259528,0.0,0.0,0.0,0.0,0.0,0.0,19.6007259528,19.6007259528,0.0,19.6007259528,0.0,0.0,6.5335753176,0.0,0.0
599,BACKES,DAVID,R,42,79.0,25.3147222222,18.4594444444,55.202094682,52.3309356848,2.8711589972,42.7423480904,37.5417582087,5.20058988172,2.22108526199,2.22108526199,0.0,2.22108526199,0.0,2.38360369579,11.1054263099,11.1054263099,0.0,11.0512534987,0.0541728112679,0.433382490144,6.33821891835,1.02928341409,1.40849309297
600,WARD,JOEL,R,42,79.0,22.3433333333,17.1411111111,55.480650807,50.1134374797,5.36721332728,40.3707785052,34.420172425,5.95060608025,2.15855318597,2.15855318597,0.0,2.15855318597,0.0,2.15855318597,3.61703506839,3.61703506839,0.0,3.61703506839,0.0,0.700071303559,5.25053477669,2.45024956246,1.92519608479
601,ANDRIGHETTO,SVEN,R,42,44.0,10.3491666667,9.14083333333,59.7319719209,53.1680189625,6.56395295834,44.6348801167,38.0709271584,6.56395295834,1.75038745556,1.75038745556,0.0,1.75038745556,0.0,1.75038745556,7.65794511806,7.65794511806,0.0,7.54854590209,0.109399215972,0.656395295834,6.23575531042,1.2033913757,0.765794511806
602,CATENACCI,DANIEL,C,43,11.0,1.60222222222,1.52027777778,44.0708934771,57.2263840672,-13.1554905902,30.9154028869,42.7553444181,-11.8399415312,1.31554905902,1.31554905902,0.0,1.31554905902,0.0,1.31554905902,14.4710396492,14.4710396492,0.0,14.4710396492,0.0,0.0,4.60442170656,0.0,1.31554905902
603,HELM,DARREN,C,43,77.0,19.3330555556,15.5227777778,53.7274972263,49.7977881966,3.92970902974,39.8768834329,41.165312623,-1.28842919008,1.03074335206,0.966321892559,0.064421459504,0.966321892559,0.064421459504,1.15958627107,6.37772449089,6.24888157188,0.128842919008,6.24888157188,0.128842919008,0.64421459504,8.69689703303,0.901900433055,0.966321892559
604,KADRI,NAZEM,C,43,76.0,23.1463888889,18.1963888889,62.7047491108,56.6046376723,6.10011143847,46.4377852749,43.8548552063,2.58293006854,2.25319431511,2.19823835621,0.0549559589052,2.19823835621,0.0549559589052,2.30815027402,7.25418657548,7.25418657548,0.0,7.25418657548,0.0,0.494603630146,10.3866762331,1.81354664387,2.41806219183
605,DZINGEL,RYAN,C,43,30.0,5.3975,5.06361111111,47.3970047726,58.4563058862,-11.0593011136,34.1653409403,46.0145921334,-11.8492511932,0.789950079544,0.789950079544,0.0,0.789950079544,0.0,0.789950079544,10.466838554,10.466838554,0.0,10.2693510341,0.197487519886,0.592462559658,3.75226287783,0.394975039772,1.18492511932
606,SVEDBERG,VIKTOR,D,43,27.0,7.08888888889,6.47083333333,53.9343206697,59.4977462975,-5.56342562782,38.7894397939,45.7437218287,-6.95428203477,3.55441081777,3.55441081777,0.0,3.55441081777,0.0,3.55441081777,1.54539600773,1.54539600773,0.0,1.54539600773,0.0,0.309079201545,5.71796522859,1.54539600773,0.772698003863
607,SHEARY,CONOR,L,43,44.0,7.15222222222,6.49277777778,58.988619834,43.2788568495,15.7097629845,45.4350988278,34.3458543681,11.0892444597,0.770086420809,0.770086420809,0.0,0.770086420809,0.0,0.770086420809,2.31025926243,2.31025926243,0.0,2.31025926243,0.0,1.07812098913,6.4687259348,1.07812098913,1.07812098913
608,CARR,DANIEL,L,43,23.0,4.62805555556,4.19916666667,59.0593371701,47.3903552292,11.6689819409,43.8182179004,35.2450883112,8.5731295892,1.19071244295,1.19071244295,0.0,1.19071244295,0.0,1.19071244295,5.95356221473,5.95356221473,0.0,5.95356221473,0.0,0.952569954356,7.38241714626,0.952569954356,1.66699742012
609,FRIBERG,MAX,L,43,5.0,0.736666666667,0.695277777778,33.0803036356,53.2161406312,-20.1358369956,24.4506592089,37.395125849,-12.94446664,2.87654814223,2.87654814223,0.0,2.87654814223,0.0,2.87654814223,10.0679184978,10.0679184978,0.0,10.0679184978,0.0,0.0,1.43827407111,0.0,0.0
610,HARTNELL,SCOTT,L,43,79.0,20.5180555556,16.5711111111,55.1562290465,56.423494703,-1.26726565643,41.2766528094,41.6387287113,-0.362075901837,2.41383934558,2.35349336194,0.0603459836395,2.35349336194,0.0603459836395,2.35349336194,7.12082606946,7.12082606946,0.0,7.12082606946,0.0,0.603459836395,6.15529033123,1.68968754191,1.08622770551
611,PLOTNIKOV,SERGEI,L,43,45.0,7.40888888889,7.20555555556,54.4024672321,48.9899768697,5.41249036237,41.2181958365,36.2220508867,4.99614494988,1.38781804163,1.38781804163,0.0,1.38781804163,0.0,1.38781804163,14.5720894372,14.5720894372,0.0,14.5720894372,0.0,0.0,5.55127216654,2.08172706245,1.66538164996
612,WILSON,TOM,R,43,82.0,17.6475,15.0658333333,50.1133912274,57.8129321312,-7.69954090381,37.1701974667,41.7500967974,-4.57989933072,1.92488522595,1.92488522595,0.0,1.92488522595,0.0,1.99126057857,16.1292106864,16.0628353338,0.0663753526191,16.0628353338,0.0663753526191,0.464627468333,5.97378173572,1.12838099452,0.929254936667
